year,geocode,section_key,municipio,pct_otras_prestaciones,pct_otros_ingresos,pct_pensiones,pct_prestaciones_desempleo,pct_sueldos_salarios
2023,20240101_35022_D03_S014,35022_D03_S014,Santa Lucía de Tirajana,6.6,10.2,13.0,4.5,65.8
2023,20240101_35022_D03_S015,35022_D03_S015,Santa Lucía de Tirajana,6.0,11.2,15.9,3.1,63.9
2023,20240101_35022_D03_S016,35022_D03_S016,Santa Lucía de Tirajana,6.4,7.9,14.1,3.6,67.9
2023,20240101_35022_D03_S017,35022_D03_S017,Santa Lucía de Tirajana,6.0,6.8,12.5,2.8,72.0
2023,20240101_35022_D03_S018,35022_D03_S018,Santa Lucía de Tirajana,6.0,12.7,11.9,2.7,66.8
2023,20240101_35022_D03_S019,35022_D03_S019,Santa Lucía de Tirajana,5.9,6.0,14.0,3.8,70.3
2023,20240101_35022_D03_S020,35022_D03_S020,Santa Lucía de Tirajana,6.2,10.4,14.5,3.0,65.9
2023,20240101_35022_D03_S021,35022_D03_S021,Santa Lucía de Tirajana,6.4,8.3,15.4,3.3,66.7
2023,20240101_35022_D03_S022,35022_D03_S022,Santa Lucía de Tirajana,5.6,6.1,10.7,3.5,74.2
2023,20240101_35022_D03_S023,35022_D03_S023,Santa Lucía de Tirajana,5.8,8.5,13.6,2.7,69.6
2023,20240101_35022_D03_S024,35022_D03_S024,Santa Lucía de Tirajana,5.4,7.3,8.0,3.4,76.0
2023,20240101_35022_D03_S025,35022_D03_S025,Santa Lucía de Tirajana,6.0,7.5,13.7,3.1,69.7
2023,20240101_35022_D03_S026,35022_D03_S026,Santa Lucía de Tirajana,6.8,8.3,11.6,3.4,69.9
2023,20240101_35022_D03_S027,35022_D03_S027,Santa Lucía de Tirajana,5.3,10.5,10.0,2.3,71.9
2023,20240101_35022_D03_S028,35022_D03_S028,Santa Lucía de Tirajana,4.1,16.6,9.0,2.0,68.2
2023,20240101_35022_D03_S029,35022_D03_S029,Santa Lucía de Tirajana,5.1,12.1,8.1,2.8,71.9
2023,20240101_35022_D03_S030,35022_D03_S030,Santa Lucía de Tirajana,5.4,12.1,11.2,2.9,68.4
2023,20240101_35022_D03_S031,35022_D03_S031,Santa Lucía de Tirajana,6.1,8.0,12.7,3.7,69.5
2023,20240101_35023_D01_S001,35023_D01_S001,Santa María de Guía de Gran Canaria,5.5,8.7,18.2,1.9,65.7
2023,20240101_35023_D01_S002,35023_D01_S002,Santa María de Guía de Gran Canaria,8.5,8.5,22.7,2.5,57.9
2023,20240101_35023_D01_S003,35023_D01_S003,Santa María de Guía de Gran Canaria,6.8,8.3,19.8,1.7,63.3
2023,20240101_35023_D01_S004,35023_D01_S004,Santa María de Guía de Gran Canaria,7.1,5.7,20.7,2.6,63.9
2023,20240101_35023_D01_S005,35023_D01_S005,Santa María de Guía de Gran Canaria,8.8,4.8,22.1,3.0,61.4
2023,20240101_35023_D01_S006,35023_D01_S006,Santa María de Guía de Gran Canaria,6.7,13.9,18.9,2.4,58.2
2023,20240101_35023_D01_S007,35023_D01_S007,Santa María de Guía de Gran Canaria,7.8,11.8,23.9,2.8,53.8
2023,20240101_35023_D01_S008,35023_D01_S008,Santa María de Guía de Gran Canaria,8.2,15.3,24.3,2.4,49.8
2023,20240101_35023_D01_S009,35023_D01_S009,Santa María de Guía de Gran Canaria,7.6,12.7,23.5,3.1,53.1
2023,20240101_35023_D01_S010,35023_D01_S010,Santa María de Guía de Gran Canaria,7.8,3.8,26.2,4.3,57.9
2023,20240101_35023_D01_S011,35023_D01_S011,Santa María de Guía de Gran Canaria,5.9,16.9,20.9,1.9,54.4
2023,20240101_35023_D01_S012,35023_D01_S012,Santa María de Guía de Gran Canaria,11.7,5.1,25.8,4.0,53.4
2023,20240101_35024_D01_S001,35024_D01_S001,Teguise,3.3,15.8,16.1,1.7,63.1
2023,20240101_35024_D01_S002,35024_D01_S002,Teguise,2.6,18.2,14.6,2.0,62.6
2023,20240101_35024_D01_S003,35024_D01_S003,Teguise,3.4,18.0,17.2,1.6,59.9
2023,20240101_35024_D01_S004,35024_D01_S004,Teguise,3.5,13.7,11.7,1.6,69.6
2023,20240101_35024_D01_S005,35024_D01_S005,Teguise,2.1,18.8,8.5,1.3,69.4
2023,20240101_35024_D01_S006,35024_D01_S006,Teguise,2.5,24.1,11.5,1.5,60.4
2023,20240101_35024_D01_S007,35024_D01_S007,Teguise,1.9,23.7,8.7,1.5,64.3
2023,20240101_35024_D01_S008,35024_D01_S008,Teguise,3.0,15.5,12.2,1.9,67.5
2023,20240101_35024_D01_S009,35024_D01_S009,Teguise,2.2,24.8,10.1,1.4,61.4
2023,20240101_35024_D01_S010,35024_D01_S010,Teguise,5.5,28.1,16.8,1.7,47.9
2023,20240101_35024_D01_S011,35024_D01_S011,Teguise,2.1,18.9,3.9,1.1,74.2
2023,20240101_35025_D01_S001,35025_D01_S001,Tejeda,5.0,16.9,25.8,2.1,50.2
2023,20240101_35025_D01_S002,35025_D01_S002,Tejeda,4.5,11.2,32.5,2.5,49.3
2023,20240101_35026_D01_S001,35026_D01_S001,Telde,4.5,16.1,23.0,1.6,54.8
2023,20240101_35026_D01_S002,35026_D01_S002,Telde,4.2,17.4,20.9,1.2,56.4
2023,20240101_35026_D01_S003,35026_D01_S003,Telde,4.2,9.3,23.5,1.8,61.3
2023,20240101_35026_D02_S001,35026_D02_S001,Telde,5.5,14.7,22.9,2.2,54.7
2023,20240101_35026_D02_S002,35026_D02_S002,Telde,7.7,7.7,21.1,3.0,60.5
2023,20240101_35026_D02_S003,35026_D02_S003,Telde,5.5,10.7,19.3,2.7,61.8
2023,20240101_35026_D02_S004,35026_D02_S004,Telde,5.2,8.6,12.8,2.3,71.2
2023,20240101_35026_D02_S005,35026_D02_S005,Telde,6.3,8.2,15.9,3.0,66.7
2023,20240101_35026_D02_S006,35026_D02_S006,Telde,5.6,11.6,21.3,2.9,58.7
2023,20240101_35026_D02_S007,35026_D02_S007,Telde,6.2,9.3,16.2,2.5,65.9
2023,20240101_35026_D02_S008,35026_D02_S008,Telde,5.4,15.9,18.2,1.7,58.7
2023,20240101_35026_D02_S009,35026_D02_S009,Telde,6.5,9.6,17.7,2.7,63.5
2023,20240101_35026_D02_S010,35026_D02_S010,Telde,5.3,8.6,21.1,3.0,62.1
2023,20240101_35026_D02_S011,35026_D02_S011,Telde,4.3,12.6,14.4,1.9,66.9
2023,20240101_35026_D03_S001,35026_D03_S001,Telde,7.4,6.4,18.0,3.7,64.5
2023,20240101_35026_D03_S002,35026_D03_S002,Telde,6.5,9.0,19.9,3.0,61.6
2023,20240101_35026_D03_S003,35026_D03_S003,Telde,4.0,15.9,15.2,2.6,62.4
2023,20240101_35026_D03_S004,35026_D03_S004,Telde,6.6,11.8,18.8,3.0,59.9
2023,20240101_35026_D03_S005,35026_D03_S005,Telde,8.1,14.0,11.0,2.7,64.2
2023,20240101_35026_D03_S006,35026_D03_S006,Telde,8.8,4.5,25.0,3.4,58.4
2023,20240101_35026_D03_S007,35026_D03_S007,Telde,9.2,6.7,22.3,4.7,57.2
2023,20240101_35026_D03_S008,35026_D03_S008,Telde,6.2,2.6,24.5,3.3,63.4
2023,20240101_35026_D03_S009,35026_D03_S009,Telde,10.0,2.7,32.6,3.8,51.0
2023,20240101_35026_D03_S010,35026_D03_S010,Telde,5.9,8.1,18.3,3.1,64.7
2023,20240101_35026_D03_S011,35026_D03_S011,Telde,6.2,4.6,21.3,4.4,63.4
2023,20240101_35026_D03_S012,35026_D03_S012,Telde,10.2,1.3,27.9,5.6,55.0
2023,20240101_35026_D03_S013,35026_D03_S013,Telde,9.7,1.4,30.1,4.1,54.7
2023,20240101_35026_D03_S014,35026_D03_S014,Telde,9.8,2.3,31.8,4.5,51.6
2023,20240101_35026_D03_S015,35026_D03_S015,Telde,13.7,2.7,27.4,4.9,51.3
2023,20240101_35026_D03_S016,35026_D03_S016,Telde,12.2,2.0,29.4,4.9,51.6
2023,20240101_35026_D03_S017,35026_D03_S017,Telde,12.5,3.3,29.2,5.2,49.8
2023,20240101_35026_D03_S018,35026_D03_S018,Telde,11.4,1.9,23.2,6.0,57.4
2023,20240101_35026_D03_S019,35026_D03_S019,Telde,6.4,6.5,11.1,3.1,72.9
2023,20240101_35026_D03_S020,35026_D03_S020,Telde,5.2,9.7,15.4,2.7,67.0
2023,20240101_35026_D03_S021,35026_D03_S021,Telde,5.2,8.6,12.7,3.4,70.2
2023,20240101_35026_D03_S022,35026_D03_S022,Telde,5.2,7.6,10.1,3.8,73.3
2023,20240101_35026_D03_S023,35026_D03_S023,Telde,7.8,4.0,7.9,4.4,76.0
2023,20240101_35026_D04_S001,35026_D04_S001,Telde,7.0,7.6,19.8,3.3,62.3
2023,20240101_35026_D04_S002,35026_D04_S002,Telde,7.2,7.6,21.0,2.8,61.5
2023,20240101_35026_D04_S003,35026_D04_S003,Telde,6.5,9.4,15.6,3.3,65.3
2023,20240101_35026_D04_S004,35026_D04_S004,Telde,7.6,9.4,20.7,4.1,58.2
2023,20240101_35026_D05_S001,35026_D05_S001,Telde,4.4,9.4,18.3,2.3,65.7
2023,20240101_35026_D05_S002,35026_D05_S002,Telde,4.7,8.4,13.1,2.6,71.2
2023,20240101_35026_D05_S003,35026_D05_S003,Telde,5.4,8.9,18.5,2.6,64.6
2023,20240101_35026_D05_S004,35026_D05_S004,Telde,9.5,1.7,26.5,5.6,56.7
2023,20240101_35026_D05_S005,35026_D05_S005,Telde,10.1,1.6,29.4,3.5,55.3
2023,20240101_35026_D05_S006,35026_D05_S006,Telde,8.1,3.4,22.1,4.2,62.2
2023,20240101_35026_D05_S007,35026_D05_S007,Telde,3.3,18.9,12.6,1.2,63.9
2023,20240101_35026_D05_S008,35026_D05_S008,Telde,4.4,11.2,15.0,2.3,67.1
2023,20240101_35026_D05_S009,35026_D05_S009,Telde,4.0,13.9,16.4,1.1,64.6
2023,20240101_35026_D05_S010,35026_D05_S010,Telde,9.3,7.0,13.1,2.7,68.0
2023,20240101_35026_D05_S011,35026_D05_S011,Telde,3.6,14.5,11.5,1.6,68.9
2023,20240101_35026_D06_S001,35026_D06_S001,Telde,5.8,7.0,18.6,3.8,64.8
2023,20240101_35026_D06_S002,35026_D06_S002,Telde,5.9,9.7,14.3,2.5,67.6
2023,20240101_35026_D06_S003,35026_D06_S003,Telde,3.9,14.1,16.0,2.2,63.9
2023,20240101_35026_D06_S004,35026_D06_S004,Telde,8.6,8.5,17.2,3.6,62.1
2023,20240101_35026_D06_S005,35026_D06_S005,Telde,6.3,7.6,12.3,3.6,70.2
2023,20240101_35026_D06_S006,35026_D06_S006,Telde,7.2,7.1,16.7,3.9,65.1
2023,20240101_35026_D06_S007,35026_D06_S007,Telde,7.3,6.9,20.6,3.9,61.3
2023,20240101_35026_D06_S008,35026_D06_S008,Telde,5.2,10.4,9.5,2.0,72.9
2023,20240101_35026_D06_S009,35026_D06_S009,Telde,5.2,11.5,14.8,2.5,66.1
2023,20240101_35026_D06_S010,35026_D06_S010,Telde,7.4,8.4,19.3,3.4,61.6
2023,20240101_35026_D06_S011,35026_D06_S011,Telde,7.7,7.6,17.7,3.5,63.5
2023,20240101_35026_D06_S012,35026_D06_S012,Telde,3.1,18.5,13.2,1.0,64.1
2023,20240101_35026_D06_S013,35026_D06_S013,Telde,4.3,16.5,13.1,1.7,64.5
2023,20240101_35026_D06_S014,35026_D06_S014,Telde,8.3,5.0,25.6,3.4,57.7
2023,20240101_35026_D06_S015,35026_D06_S015,Telde,5.5,9.5,12.8,2.9,69.3
2023,20240101_35027_D01_S001,35027_D01_S001,Teror,3.8,19.9,19.9,1.6,54.7
2023,20240101_35027_D01_S002,35027_D01_S002,Teror,4.2,11.1,18.9,2.2,63.5
2023,20240101_35027_D01_S003,35027_D01_S003,Teror,4.9,10.6,22.0,3.0,59.6
2023,20240101_35027_D01_S004,35027_D01_S004,Teror,6.2,14.2,18.8,2.5,58.3
2023,20240101_35027_D01_S005,35027_D01_S005,Teror,6.9,14.4,22.4,2.5,53.8
2023,20240101_35027_D01_S006,35027_D01_S006,Teror,4.6,10.5,19.0,2.3,63.7
2023,20240101_35027_D01_S007,35027_D01_S007,Teror,5.4,10.2,15.3,2.4,66.7
2023,20240101_35027_D01_S008,35027_D01_S008,Teror,4.2,14.7,19.4,2.5,59.3
2023,20240101_35027_D01_S009,35027_D01_S009,Teror,4.1,12.2,15.1,2.5,66.1
2023,20240101_35027_D01_S010,35027_D01_S010,Teror,4.5,7.0,16.9,3.1,68.4
2023,20240101_35028_D01_S001,35028_D01_S001,Tías,3.1,18.7,11.4,1.8,65.1
2023,20240101_35028_D01_S002,35028_D01_S002,Tías,2.9,23.9,12.8,1.7,58.7
2023,20240101_35028_D01_S003,35028_D01_S003,Tías,2.2,24.6,12.2,1.5,59.5
2023,20240101_35028_D01_S004,35028_D01_S004,Tías,2.7,27.5,13.8,1.9,54.1
2023,20240101_35028_D01_S005,35028_D01_S005,Tías,3.9,19.7,11.6,1.8,63.0
2023,20240101_35028_D01_S006,35028_D01_S006,Tías,2.5,25.0,12.8,1.7,58.0
2023,20240101_35028_D01_S007,35028_D01_S007,Tías,2.6,24.6,13.3,1.3,58.2
2023,20240101_35028_D01_S008,35028_D01_S008,Tías,2.5,33.5,14.9,0.9,48.2
2023,20240101_35029_D01_S001,35029_D01_S001,Tinajo,2.8,19.0,12.3,1.4,64.5
2023,20240101_35029_D01_S002,35029_D01_S002,Tinajo,2.9,16.8,12.6,1.9,65.9
2023,20240101_35029_D01_S003,35029_D01_S003,Tinajo,4.0,16.2,7.4,2.3,70.1
2023,20240101_35029_D01_S004,35029_D01_S004,Tinajo,3.6,17.8,16.3,1.7,60.6
2023,20240101_35030_D01_S001,35030_D01_S001,Tuineje,5.5,12.0,15.4,3.0,64.2
2023,20240101_35030_D01_S002,35030_D01_S002,Tuineje,5.2,13.8,15.5,2.9,62.7
2023,20240101_35030_D01_S003,35030_D01_S003,Tuineje,4.3,14.4,12.7,2.2,66.5
2023,20240101_35030_D01_S004,35030_D01_S004,Tuineje,5.4,9.5,15.2,2.9,66.9
2023,20240101_35030_D01_S005,35030_D01_S005,Tuineje,4.9,12.5,14.8,2.8,65.1
2023,20240101_35030_D01_S006,35030_D01_S006,Tuineje,4.2,8.8,11.7,2.8,72.5
2023,20240101_35030_D01_S007,35030_D01_S007,Tuineje,4.2,12.5,11.3,2.3,69.8
2023,20240101_35031_D01_S001,35031_D01_S001,Valsequillo de Gran Canaria,4.8,10.6,15.1,2.7,67.0
2023,20240101_35031_D01_S002,35031_D01_S002,Valsequillo de Gran Canaria,5.5,10.3,14.1,3.0,67.2
2023,20240101_35031_D01_S003,35031_D01_S003,Valsequillo de Gran Canaria,6.1,13.5,18.9,2.5,59.0
2023,20240101_35031_D01_S004,35031_D01_S004,Valsequillo de Gran Canaria,5.3,12.4,17.3,2.7,62.4
2023,20240101_35031_D01_S005,35031_D01_S005,Valsequillo de Gran Canaria,4.0,14.6,15.4,2.4,63.6
2023,20240101_35031_D01_S006,35031_D01_S006,Valsequillo de Gran Canaria,7.0,12.9,16.2,2.8,61.1
2023,20240101_35032_D01_S001,35032_D01_S001,Valleseco,6.4,11.7,23.7,2.4,55.8
2023,20240101_35032_D01_S002,35032_D01_S002,Valleseco,6.9,11.1,22.2,2.1,57.7
2023,20240101_35032_D01_S003,35032_D01_S003,Valleseco,4.3,12.2,27.8,2.3,53.4
2023,20240101_35033_D01_S001,35033_D01_S001,Vega de San Mateo,4.8,15.1,16.4,1.9,61.8
2023,20240101_35033_D01_S002,35033_D01_S002,Vega de San Mateo,6.0,13.2,20.6,2.3,57.9
2023,20240101_35033_D01_S003,35033_D01_S003,Vega de San Mateo,5.5,12.2,25.1,3.2,54.1
2023,20240101_35033_D01_S004,35033_D01_S004,Vega de San Mateo,7.0,12.9,18.9,2.7,58.5
2023,20240101_35033_D01_S005,35033_D01_S005,Vega de San Mateo,7.4,10.2,20.8,2.2,59.4
2023,20240101_35033_D01_S006,35033_D01_S006,Vega de San Mateo,7.0,8.8,21.4,2.4,60.4
2023,20240101_35033_D01_S007,35033_D01_S007,Vega de San Mateo,5.6,11.6,16.5,1.9,64.4
2023,20240101_35034_D01_S001,35034_D01_S001,Yaiza,2.2,25.3,11.3,1.4,59.8
2023,20240101_35034_D01_S002,35034_D01_S002,Yaiza,3.0,19.8,8.6,1.9,66.7
2023,20240101_35034_D01_S003,35034_D01_S003,Yaiza,3.2,14.5,7.5,2.1,72.7
2023,20240101_35034_D01_S004,35034_D01_S004,Yaiza,5.1,38.8,3.7,1.7,50.7
2023,20240101_35034_D01_S005,35034_D01_S005,Yaiza,1.7,23.9,12.3,1.7,60.3
2023,20240101_35034_D01_S006,35034_D01_S006,Yaiza,2.9,21.7,18.2,1.7,55.6
2023,20240101_38001_D01_S001,38001_D01_S001,Adeje,2.8,17.1,13.0,2.6,64.5
2023,20240101_38001_D01_S002,38001_D01_S002,Adeje,3.6,8.1,10.9,3.5,73.8
2023,20240101_38001_D01_S003,38001_D01_S003,Adeje,2.5,30.2,9.8,1.7,55.8
2023,20240101_38001_D01_S004,38001_D01_S004,Adeje,4.3,9.7,15.7,2.6,67.8
2023,20240101_38001_D01_S005,38001_D01_S005,Adeje,2.7,16.0,16.0,2.3,62.9
2023,20240101_38001_D01_S006,38001_D01_S006,Adeje,3.9,7.8,14.9,3.3,70.1
2023,20240101_38001_D01_S007,38001_D01_S007,Adeje,2.3,22.6,13.6,2.1,59.3
2023,20240101_38001_D01_S008,38001_D01_S008,Adeje,2.4,26.4,14.0,1.7,55.6
2023,20240101_38001_D01_S009,38001_D01_S009,Adeje,2.2,22.6,8.3,1.7,65.2
2023,20240101_38001_D01_S010,38001_D01_S010,Adeje,3.1,17.9,13.1,1.9,64.0
2023,20240101_38001_D01_S011,38001_D01_S011,Adeje,1.9,24.5,9.1,2.1,62.4
2023,20240101_38001_D01_S012,38001_D01_S012,Adeje,2.7,17.5,12.0,2.4,65.4
2023,20240101_38001_D01_S013,38001_D01_S013,Adeje,2.0,31.1,8.5,1.3,57.1
2023,20240101_38001_D01_S014,38001_D01_S014,Adeje,3.5,13.1,12.6,3.4,67.4
2023,20240101_38001_D01_S015,38001_D01_S015,Adeje,3.7,10.4,9.6,2.9,73.4
2023,20240101_38001_D01_S016,38001_D01_S016,Adeje,3.3,17.8,9.3,2.1,67.5
2023,20240101_38001_D01_S017,38001_D01_S017,Adeje,2.6,20.0,11.4,2.2,63.8
2023,20240101_38001_D01_S018,38001_D01_S018,Adeje,1.5,33.2,9.7,1.3,54.3
2023,20240101_38002_D01_S001,38002_D01_S001,Agulo,3.4,16.1,26.9,2.6,51.1
2023,20240101_38003_D01_S001,38003_D01_S001,Alajeró,4.0,10.8,21.2,1.9,62.2
2023,20240101_38004_D01_S001,38004_D01_S001,Arafo,3.3,9.5,18.6,2.4,66.1
2023,20240101_38004_D01_S002,38004_D01_S002,Arafo,3.8,9.1,24.6,3.2,59.4
2023,20240101_38004_D01_S003,38004_D01_S003,Arafo,3.5,13.6,17.5,2.1,63.3
2023,20240101_38005_D01_S001,38005_D01_S001,Arico,4.7,12.5,22.1,3.3,57.4
2023,20240101_38005_D01_S002,38005_D01_S002,Arico,3.6,7.1,19.3,3.9,66.1
2023,20240101_38005_D01_S003,38005_D01_S003,Arico,3.4,11.4,22.8,3.4,59.0
2023,20240101_38005_D01_S004,38005_D01_S004,Arico,3.8,12.6,20.7,2.4,60.6
2023,20240101_38005_D01_S005,38005_D01_S005,Arico,3.5,9.2,16.3,3.8,67.2
2023,20240101_38005_D01_S006,38005_D01_S006,Arico,3.5,8.1,21.8,3.2,63.5
2023,20240101_38006_D01_S001,38006_D01_S001,Arona,3.4,12.6,20.2,2.8,60.9
2023,20240101_38006_D01_S002,38006_D01_S002,Arona,4.4,11.4,18.8,2.7,62.7
2023,20240101_38006_D01_S003,38006_D01_S003,Arona,4.2,15.9,14.9,2.6,62.4
2023,20240101_38006_D01_S004,38006_D01_S004,Arona,5.1,8.3,17.4,2.9,66.4
2023,20240101_38006_D01_S005,38006_D01_S005,Arona,2.7,18.0,15.3,3.1,60.9
2023,20240101_38006_D01_S006,38006_D01_S006,Arona,2.7,26.2,18.9,1.7,50.5
2023,20240101_38006_D01_S007,38006_D01_S007,Arona,4.8,7.4,12.1,4.2,71.6
2023,20240101_38006_D01_S008,38006_D01_S008,Arona,3.4,15.5,14.6,3.4,63.1
2023,20240101_38006_D01_S009,38006_D01_S009,Arona,4.1,11.4,14.3,3.1,67.1
2023,20240101_38006_D01_S010,38006_D01_S010,Arona,4.0,10.5,15.6,2.7,67.2
2023,20240101_38006_D01_S011,38006_D01_S011,Arona,1.9,25.8,11.8,1.7,58.7
2023,20240101_38006_D01_S012,38006_D01_S012,Arona,4.9,7.7,19.1,3.6,64.7
2023,20240101_38006_D01_S013,38006_D01_S013,Arona,6.7,6.9,12.7,3.8,70.0
2023,20240101_38006_D01_S014,38006_D01_S014,Arona,3.7,26.2,12.3,2.4,55.4
2023,20240101_38006_D01_S015,38006_D01_S015,Arona,2.5,29.5,15.8,1.5,50.7
2023,20240101_38006_D01_S016,38006_D01_S016,Arona,4.6,12.2,21.3,2.6,59.4
2023,20240101_38006_D01_S017,38006_D01_S017,Arona,3.4,19.2,17.3,1.7,58.6
2023,20240101_38006_D01_S018,38006_D01_S018,Arona,2.9,13.1,11.6,2.6,69.8
2023,20240101_38006_D01_S019,38006_D01_S019,Arona,3.7,28.5,17.0,2.0,48.8
2023,20240101_38006_D01_S020,38006_D01_S020,Arona,2.6,23.2,20.5,1.5,52.3
2023,20240101_38006_D01_S021,38006_D01_S021,Arona,3.9,9.3,11.7,3.7,71.4
2023,20240101_38006_D01_S022,38006_D01_S022,Arona,3.7,13.7,12.4,2.5,67.8
2023,20240101_38006_D01_S023,38006_D01_S023,Arona,4.4,9.9,12.3,4.2,69.2
2023,20240101_38006_D01_S024,38006_D01_S024,Arona,4.0,9.8,14.5,2.6,69.0
2023,20240101_38006_D01_S025,38006_D01_S025,Arona,3.3,13.5,17.9,2.4,63.0
2023,20240101_38006_D01_S026,38006_D01_S026,Arona,1.9,28.0,11.4,2.0,56.7
2023,20240101_38006_D01_S027,38006_D01_S027,Arona,4.3,10.0,10.6,2.8,72.4
2023,20240101_38006_D01_S028,38006_D01_S028,Arona,4.1,10.8,9.8,3.2,72.1
2023,20240101_38006_D01_S029,38006_D01_S029,Arona,5.2,8.4,11.1,3.8,71.5
2023,20240101_38006_D01_S030,38006_D01_S030,Arona,4.0,9.7,9.0,3.4,74.1
2023,20240101_38006_D01_S031,38006_D01_S031,Arona,5.4,8.4,10.9,4.7,70.7
2023,20240101_38006_D01_S032,38006_D01_S032,Arona,3.5,13.9,20.1,2.7,59.8
2023,20240101_38006_D01_S033,38006_D01_S033,Arona,2.0,23.8,15.0,1.5,57.7
2023,20240101_38006_D01_S034,38006_D01_S034,Arona,4.2,20.0,14.5,3.0,58.4
2023,20240101_38007_D01_S001,38007_D01_S001,Barlovento,3.7,21.0,23.0,2.5,49.9
2023,20240101_38008_D01_S001,38008_D01_S001,Breña Alta,3.2,14.8,18.2,2.0,61.9
2023,20240101_38008_D01_S002,38008_D01_S002,Breña Alta,3.0,17.6,19.5,2.3,57.7
2023,20240101_38008_D01_S003,38008_D01_S003,Breña Alta,2.9,13.0,16.3,1.9,66.0
2023,20240101_38008_D01_S004,38008_D01_S004,Breña Alta,3.4,9.8,15.8,2.8,68.2
2023,20240101_38009_D01_S001,38009_D01_S001,Breña Baja,3.1,11.5,14.5,2.0,68.9
2023,20240101_38009_D01_S002,38009_D01_S002,Breña Baja,3.4,10.8,15.8,2.1,68.0
2023,20240101_38009_D01_S003,38009_D01_S003,Breña Baja,3.2,15.3,17.1,1.7,62.8
2023,20240101_38009_D01_S004,38009_D01_S004,Breña Baja,2.5,19.4,15.4,1.8,60.9
2023,20240101_38010_D01_S001,38010_D01_S001,Buenavista del Norte,4.6,19.3,24.3,3.1,48.8
2023,20240101_38010_D01_S002,38010_D01_S002,Buenavista del Norte,6.7,12.0,33.7,3.4,44.3
2023,20240101_38010_D01_S003,38010_D01_S003,Buenavista del Norte,4.2,11.4,25.2,3.3,56.0
2023,20240101_38010_D01_S004,38010_D01_S004,Buenavista del Norte,5.5,9.6,21.7,3.9,59.4
2023,20240101_38011_D01_S001,38011_D01_S001,Candelaria,3.6,10.9,19.8,2.1,63.6
2023,20240101_38011_D01_S002,38011_D01_S002,Candelaria,3.6,11.1,17.4,1.9,66.1
2023,20240101_38011_D01_S003,38011_D01_S003,Candelaria,3.9,13.6,19.1,2.0,61.4
2023,20240101_38011_D01_S004,38011_D01_S004,Candelaria,5.4,9.9,19.6,2.1,63.0
2023,20240101_38011_D01_S005,38011_D01_S005,Candelaria,4.3,15.1,23.6,1.6,55.4
2023,20240101_38011_D01_S006,38011_D01_S006,Candelaria,3.3,9.5,14.1,2.2,70.8
2023,20240101_38011_D01_S007,38011_D01_S007,Candelaria,4.0,9.7,14.5,2.1,69.8
2023,20240101_38011_D01_S008,38011_D01_S008,Candelaria,3.7,11.7,18.7,2.2,63.7
2023,20240101_38011_D01_S009,38011_D01_S009,Candelaria,2.7,13.6,16.1,1.3,66.4
2023,20240101_38011_D01_S010,38011_D01_S010,Candelaria,5.1,12.0,21.8,2.0,59.1
2023,20240101_38011_D01_S011,38011_D01_S011,Candelaria,5.1,10.5,19.1,1.7,63.5
2023,20240101_38011_D01_S012,38011_D01_S012,Candelaria,3.3,12.5,18.5,1.4,64.2
2023,20240101_38011_D02_S001,38011_D02_S001,Candelaria,3.3,12.3,17.3,1.8,65.4
2023,20240101_38011_D02_S002,38011_D02_S002,Candelaria,3.6,16.6,19.1,1.5,59.2
2023,20240101_38011_D02_S003,38011_D02_S003,Candelaria,3.8,12.7,15.6,2.1,65.8
2023,20240101_38011_D02_S004,38011_D02_S004,Candelaria,3.8,10.3,19.7,1.8,64.5
2023,20240101_38011_D02_S005,38011_D02_S005,Candelaria,2.6,18.2,12.0,0.9,66.4
2023,20240101_38012_D01_S001,38012_D01_S001,Fasnia,3.5,9.2,24.3,2.4,60.7
2023,20240101_38012_D01_S002,38012_D01_S002,Fasnia,4.3,12.2,22.3,3.2,58.0
2023,20240101_38013_D01_S001,38013_D01_S001,Frontera,4.7,16.6,19.2,2.7,56.9
2023,20240101_38013_D01_S002,38013_D01_S002,Frontera,3.8,15.0,18.6,3.0,59.7
2023,20240101_38014_D01_S001,38014_D01_S001,Fuencaliente de La Palma,4.4,13.1,24.4,2.9,55.2
2023,20240101_38014_D01_S002,38014_D01_S002,Fuencaliente de La Palma,4.0,15.1,21.7,3.1,56.1
2023,20240101_38015_D01_S001,38015_D01_S001,Garachico,4.3,11.0,27.9,2.5,54.4
2023,20240101_38015_D01_S002,38015_D01_S002,Garachico,4.0,11.6,32.4,1.8,50.3
2023,20240101_38015_D02_S001,38015_D02_S001,Garachico,5.5,14.1,21.0,2.8,56.5
2023,20240101_38015_D02_S002,38015_D02_S002,Garachico,6.0,6.7,24.5,4.3,58.6
2023,20240101_38016_D01_S001,38016_D01_S001,Garafía,4.2,15.6,30.2,3.8,46.3
2023,20240101_38017_D01_S001,38017_D01_S001,Granadilla de Abona,3.9,11.9,18.3,3.3,62.7
2023,20240101_38017_D01_S002,38017_D01_S002,Granadilla de Abona,3.6,10.4,18.8,2.9,64.3
2023,20240101_38017_D01_S003,38017_D01_S003,Granadilla de Abona,4.1,8.2,11.2,3.3,73.2
2023,20240101_38017_D01_S004,38017_D01_S004,Granadilla de Abona,3.8,11.5,25.1,3.1,56.6
2023,20240101_38017_D01_S005,38017_D01_S005,Granadilla de Abona,4.8,9.5,19.8,2.8,63.0
