year,geo_renta,section_key,municipio,distrito,seccion,renta_bruta_media_hogar,renta_bruta_media_persona,renta_neta_uc_media,renta_neta_uc_mediana,renta_ratio_media_mediana,map_year_renta,geo_distribucion_ingresos,pct_otras_prestaciones,pct_otros_ingresos,pct_pensiones,pct_prestaciones_desempleo,pct_sueldos_salarios,geo_ocupacion,casos_alta_cualificacion,casos_ocupacion_no_consta,casos_ocupaciones_elementales,casos_cualificados_bajo,ocupacion_total,ocupacion_total_conocida,pct_alta_cualificacion,pct_ocupaciones_elementales,geo_actividad,casos_agricultura,casos_construccion,casos_industria,casos_actividad_no_consta,casos_servicios,actividad_total_conocida,pct_servicios,pct_industria_construccion,perfil_renta
2023,20240101_38026_D02_S001,38026_D02_S001,La Orotava,2,1,37190.0,14442.0,17996.0,16450.0,1.0939817629179331,2024,20240101_38026_D02_S001,5.6,17.7,22.2,2.5,52.1,20230101_38026_D02_S001,196.0,22.0,76.0,335.0,629.0,607.0,32.28995057660626,12.520593080724877,20230101_38026_D02_S001,11.0,40.0,25.0,0.0,553.0,629.0,87.91732909379968,10.333863275039745,media-baja
2023,20240101_38026_D02_S002,38026_D02_S002,La Orotava,2,2,34831.0,12546.0,16972.0,15750.0,1.0775873015873016,2024,20240101_38026_D02_S002,5.4,7.3,20.7,2.9,63.7,20230101_38026_D02_S002,114.0,18.0,65.0,314.0,511.0,493.0,23.123732251521297,13.184584178498985,20230101_38026_D02_S002,5.0,50.0,22.0,0.0,434.0,511.0,84.93150684931507,14.090019569471623,media-baja
2023,20240101_38026_D02_S003,38026_D02_S003,La Orotava,2,3,40553.0,13761.0,18263.0,17150.0,1.0648979591836734,2024,20240101_38026_D02_S003,4.0,9.7,10.6,2.4,73.3,20230101_38026_D02_S003,273.0,31.0,110.0,600.0,1014.0,983.0,27.772126144455747,11.190233977619531,20230101_38026_D02_S003,13.0,88.0,53.0,0.0,860.0,1014.0,84.81262327416174,13.905325443786982,media-baja
2023,20240101_38026_D02_S004,38026_D02_S004,La Orotava,2,4,36028.0,13978.0,18240.0,17150.0,1.0635568513119533,2024,20240101_38026_D02_S004,4.2,11.9,23.7,2.3,57.8,20230101_38026_D02_S004,143.0,16.0,39.0,233.0,431.0,415.0,34.45783132530121,9.397590361445783,20230101_38026_D02_S004,5.0,26.0,18.0,0.0,382.0,431.0,88.63109048723898,10.208816705336426,media-baja
2023,20240101_38026_D03_S001,38026_D03_S001,La Orotava,3,1,35587.0,12338.0,17060.0,16450.0,1.0370820668693008,2024,20240101_38026_D03_S001,6.1,8.8,20.6,2.9,61.6,20230101_38026_D03_S001,113.0,23.0,107.0,349.0,592.0,569.0,19.85940246045694,18.804920913884008,20230101_38026_D03_S001,22.0,75.0,31.0,0.0,464.0,592.0,78.37837837837837,17.905405405405407,media-baja
2023,20240101_38026_D03_S002,38026_D03_S002,La Orotava,3,2,40970.0,14291.0,18618.0,15750.0,1.182095238095238,2024,20240101_38026_D03_S002,3.4,16.5,21.9,2.3,56.0,20230101_38026_D03_S002,128.0,20.0,59.0,275.0,482.0,462.0,27.705627705627705,12.770562770562771,20230101_38026_D03_S002,10.0,43.0,32.0,0.0,397.0,482.0,82.36514522821577,15.560165975103734,media-baja
2023,20240101_38026_D03_S003,38026_D03_S003,La Orotava,3,3,54104.0,19794.0,24320.0,20650.0,1.17772397094431,2024,20240101_38026_D03_S003,2.3,24.5,21.1,1.4,50.7,20230101_38026_D03_S003,317.0,25.0,52.0,340.0,734.0,709.0,44.71086036671368,7.3342736248236955,20230101_38026_D03_S003,12.0,54.0,26.0,0.0,642.0,734.0,87.46594005449592,10.899182561307901,media-alta
2023,20240101_38026_D03_S004,38026_D03_S004,La Orotava,3,4,39150.0,14164.0,18540.0,17150.0,1.0810495626822156,2024,20240101_38026_D03_S004,4.6,10.1,10.2,2.3,72.8,20230101_38026_D03_S004,288.0,30.0,85.0,480.0,883.0,853.0,33.76318874560375,9.964830011723329,20230101_38026_D03_S004,17.0,77.0,37.0,0.0,752.0,883.0,85.16421291053227,12.910532276330692,media-baja
2023,20240101_38026_D03_S005,38026_D03_S005,La Orotava,3,5,34858.0,12357.0,16791.0,16450.0,1.0207294832826748,2024,20240101_38026_D03_S005,5.2,8.8,24.2,3.1,58.6,20230101_38026_D03_S005,98.0,15.0,66.0,279.0,458.0,443.0,22.121896162528216,14.89841986455982,20230101_38026_D03_S005,12.0,36.0,29.0,1.0,380.0,457.0,83.15098468271334,14.223194748358862,media-baja
2023,20240101_38026_D03_S006,38026_D03_S006,La Orotava,3,6,43559.0,15712.0,20304.0,17850.0,1.1374789915966386,2024,20240101_38026_D03_S006,3.5,10.2,25.7,2.3,58.3,20230101_38026_D03_S006,243.0,26.0,68.0,446.0,783.0,757.0,32.1003963011889,8.982826948480845,20230101_38026_D03_S006,11.0,59.0,36.0,0.0,677.0,783.0,86.46232439335887,12.132822477650064,media-baja
2023,20240101_38026_D03_S007,38026_D03_S007,La Orotava,3,7,37498.0,13619.0,18190.0,17150.0,1.0606413994169097,2024,20240101_38026_D03_S007,4.9,7.4,15.3,2.6,69.8,20230101_38026_D03_S007,146.0,16.0,83.0,326.0,571.0,555.0,26.306306306306308,14.954954954954955,20230101_38026_D03_S007,5.0,57.0,24.0,0.0,485.0,571.0,84.93870402802102,14.185639229422067,media-baja
2023,20240101_38026_D04_S001,38026_D04_S001,La Orotava,4,1,52375.0,19205.0,22975.0,18550.0,1.238544474393531,2024,20240101_38026_D04_S001,2.9,24.6,15.1,1.7,55.7,20230101_38026_D04_S001,350.0,45.0,81.0,482.0,958.0,913.0,38.33515881708653,8.871851040525739,20230101_38026_D04_S001,20.0,57.0,26.0,0.0,855.0,958.0,89.24843423799582,8.663883089770355,media-alta
2023,20240101_38026_D04_S002,38026_D04_S002,La Orotava,4,2,45882.0,15329.0,20157.0,18550.0,1.0866307277628033,2024,20240101_38026_D04_S002,3.2,11.3,13.7,2.3,69.5,20230101_38026_D04_S002,161.0,20.0,67.0,349.0,597.0,577.0,27.902946273830157,11.611785095320624,20230101_38026_D04_S002,11.0,58.0,27.0,0.0,501.0,597.0,83.91959798994975,14.23785594639866,media-baja
2023,20240101_38026_D04_S003,38026_D04_S003,La Orotava,4,3,54999.0,19497.0,24000.0,19250.0,1.2467532467532467,2024,20240101_38026_D04_S003,2.8,22.2,21.0,1.9,52.1,20230101_38026_D04_S003,160.0,15.0,35.0,212.0,422.0,407.0,39.31203931203931,8.5995085995086,20230101_38026_D04_S003,11.0,26.0,22.0,0.0,363.0,422.0,86.01895734597156,11.374407582938389,media-alta
2023,20240101_38026_D04_S004,38026_D04_S004,La Orotava,4,4,34243.0,11622.0,15935.0,14350.0,1.1104529616724739,2024,20240101_38026_D04_S004,6.3,8.3,23.0,3.3,59.1,20230101_38026_D04_S004,69.0,8.0,37.0,166.0,280.0,272.0,25.36764705882353,13.602941176470589,20230101_38026_D04_S004,4.0,16.0,16.0,0.0,244.0,280.0,87.14285714285714,11.428571428571429,baja
2023,20240101_38026_D04_S005,38026_D04_S005,La Orotava,4,5,50307.0,18213.0,22437.0,19250.0,1.1655584415584415,2024,20240101_38026_D04_S005,3.2,15.8,17.1,2.0,62.0,20230101_38026_D04_S005,313.0,30.0,45.0,400.0,788.0,758.0,41.29287598944591,5.936675461741425,20230101_38026_D04_S005,14.0,33.0,33.0,0.0,708.0,788.0,89.84771573604061,8.375634517766498,media-alta
2023,20240101_38026_D05_S001,38026_D05_S001,La Orotava,5,1,35958.0,12732.0,17199.0,15750.0,1.092,2024,20240101_38026_D05_S001,4.9,9.9,16.2,3.1,65.9,20230101_38026_D05_S001,148.0,29.0,128.0,486.0,791.0,762.0,19.42257217847769,16.79790026246719,20230101_38026_D05_S001,18.0,111.0,39.0,0.0,623.0,791.0,78.76106194690266,18.963337547408344,media-baja
2023,20240101_38026_D05_S002,38026_D05_S002,La Orotava,5,2,37937.0,12913.0,17334.0,16450.0,1.0537386018237083,2024,20240101_38026_D05_S002,5.1,10.7,19.5,2.7,62.0,20230101_38026_D05_S002,117.0,19.0,73.0,278.0,487.0,468.0,25.0,15.598290598290598,20230101_38026_D05_S002,17.0,58.0,35.0,0.0,377.0,487.0,77.41273100616016,19.096509240246405,media-baja
2023,20240101_38026_D05_S003,38026_D05_S003,La Orotava,5,3,35304.0,12447.0,16817.0,15750.0,1.0677460317460317,2024,20240101_38026_D05_S003,4.9,10.7,21.1,2.8,60.6,20230101_38026_D05_S003,160.0,36.0,127.0,446.0,769.0,733.0,21.828103683492497,17.32605729877217,20230101_38026_D05_S003,17.0,101.0,48.0,0.0,603.0,769.0,78.41352405721716,19.375812743823147,media-baja
2023,20240101_38026_D05_S004,38026_D05_S004,La Orotava,5,4,26726.0,10008.0,13835.0,12950.0,1.0683397683397684,2024,20240101_38026_D05_S004,7.9,3.0,31.8,4.5,52.8,20230101_38026_D05_S004,57.0,5.0,83.0,230.0,375.0,370.0,15.405405405405405,22.43243243243243,20230101_38026_D05_S004,8.0,44.0,14.0,0.0,309.0,375.0,82.4,15.466666666666667,baja
2023,20240101_38026_D05_S005,38026_D05_S005,La Orotava,5,5,35829.0,12820.0,17452.0,16450.0,1.0609118541033435,2024,20240101_38026_D05_S005,4.7,9.4,13.2,2.7,70.1,20230101_38026_D05_S005,159.0,18.0,90.0,447.0,714.0,696.0,22.844827586206897,12.931034482758621,20230101_38026_D05_S005,11.0,82.0,45.0,0.0,576.0,714.0,80.67226890756302,17.787114845938376,media-baja
2023,20240101_38026_D06_S001,38026_D06_S001,La Orotava,6,1,32870.0,11072.0,15306.0,14350.0,1.0666202090592334,2024,20240101_38026_D06_S001,6.1,5.7,25.6,3.5,59.1,20230101_38026_D06_S001,39.0,10.0,81.0,204.0,334.0,324.0,12.037037037037036,25.0,20230101_38026_D06_S001,20.0,63.0,5.0,0.0,246.0,334.0,73.65269461077844,20.35928143712575,baja
2023,20240101_38026_D06_S002,38026_D06_S002,La Orotava,6,2,32312.0,11106.0,15297.0,14350.0,1.065993031358885,2024,20240101_38026_D06_S002,6.0,7.5,25.2,3.4,57.9,20230101_38026_D06_S002,52.0,20.0,114.0,271.0,457.0,437.0,11.899313501144166,26.08695652173913,20230101_38026_D06_S002,20.0,81.0,26.0,0.0,330.0,457.0,72.21006564551422,23.41356673960613,baja
2023,20240101_38026_D06_S003,38026_D06_S003,La Orotava,6,3,31737.0,11399.0,15446.0,14350.0,1.076376306620209,2024,20240101_38026_D06_S003,6.7,9.9,19.8,3.2,60.4,20230101_38026_D06_S003,99.0,18.0,101.0,402.0,620.0,602.0,16.44518272425249,16.777408637873755,20230101_38026_D06_S003,8.0,113.0,32.0,0.0,467.0,620.0,75.3225806451613,23.387096774193548,baja
2023,20240101_38026_D06_S004,38026_D06_S004,La Orotava,6,4,36612.0,10866.0,15678.0,15050.0,1.0417275747508306,2024,20240101_38026_D06_S004,5.9,10.4,17.9,3.4,62.4,20230101_38026_D06_S004,57.0,40.0,188.0,372.0,657.0,617.0,9.238249594813615,30.47001620745543,20230101_38026_D06_S004,82.0,162.0,24.0,0.0,389.0,657.0,59.208523592085236,28.310502283105023,baja
2023,20240101_38027_D01_S001,38027_D01_S001,El Paso,1,1,42672.0,14435.0,20337.0,17850.0,1.139327731092437,2024,20240101_38027_D01_S001,4.3,18.0,17.7,3.7,56.4,20230101_38027_D01_S001,170.0,29.0,73.0,351.0,623.0,594.0,28.61952861952862,12.289562289562289,20230101_38027_D01_S001,53.0,68.0,32.0,1.0,469.0,622.0,75.40192926045016,16.077170418006432,media-baja
2023,20240101_38027_D02_S001,38027_D02_S001,El Paso,2,1,42464.0,14785.0,20717.0,17150.0,1.20798833819242,2024,20240101_38027_D02_S001,4.5,16.4,18.4,4.1,56.7,20230101_38027_D02_S001,284.0,48.0,199.0,569.0,1100.0,1052.0,26.99619771863118,18.916349809885933,20230101_38027_D02_S001,101.0,95.0,45.0,1.0,858.0,1099.0,78.07097361237489,12.738853503184714,media-baja
2023,20240101_38027_D03_S001,38027_D03_S001,El Paso,3,1,50073.0,18051.0,24477.0,17850.0,1.3712605042016808,2024,20240101_38027_D03_S001,3.5,27.2,19.4,2.7,47.2,20230101_38027_D03_S001,160.0,24.0,86.0,258.0,528.0,504.0,31.746031746031747,17.063492063492063,20230101_38027_D03_S001,51.0,51.0,18.0,1.0,407.0,527.0,77.22960151802657,13.092979127134726,media-alta
2023,20240101_38027_D03_S002,38027_D03_S002,El Paso,3,2,44636.0,16652.0,22435.0,17850.0,1.2568627450980392,2024,20240101_38027_D03_S002,3.4,24.3,20.8,2.8,48.8,20230101_38027_D03_S002,177.0,28.0,80.0,258.0,543.0,515.0,34.36893203883495,15.533980582524272,20230101_38027_D03_S002,54.0,48.0,17.0,0.0,424.0,543.0,78.08471454880295,11.970534069981584,media-alta
2023,20240101_38027_D04_S001,38027_D04_S001,El Paso,4,1,38404.0,13835.0,19347.0,17150.0,1.1281049562682215,2024,20240101_38027_D04_S001,4.3,18.1,19.2,3.9,54.6,20230101_38027_D04_S001,143.0,26.0,83.0,296.0,548.0,522.0,27.39463601532567,15.900383141762452,20230101_38027_D04_S001,67.0,50.0,22.0,0.0,409.0,548.0,74.63503649635037,13.138686131386862,media-baja
2023,20240101_38028_D01_S001,38028_D01_S001,Puerto de La Cruz,1,1,30505.0,15309.0,17817.0,15050.0,1.1838538205980067,2024,20240101_38028_D01_S001,6.1,18.2,29.5,2.0,44.2,20230101_38028_D01_S001,113.0,11.0,26.0,208.0,358.0,347.0,32.564841498559076,7.492795389048991,20230101_38028_D01_S001,1.0,10.0,12.0,0.0,335.0,358.0,93.57541899441341,6.145251396648045,media-baja
2023,20240101_38028_D01_S002,38028_D01_S002,Puerto de La Cruz,1,2,28873.0,14852.0,16860.0,13650.0,1.2351648351648352,2024,20240101_38028_D01_S002,4.9,18.9,29.3,2.3,44.6,20230101_38028_D01_S002,201.0,41.0,61.0,366.0,669.0,628.0,32.00636942675159,9.713375796178344,20230101_38028_D01_S002,7.0,21.0,16.0,0.0,625.0,669.0,93.42301943198804,5.530642750373692,media-baja
2023,20240101_38028_D01_S003,38028_D01_S003,Puerto de La Cruz,1,3,47614.0,23617.0,25697.0,19950.0,1.2880701754385966,2024,20240101_38028_D01_S003,2.2,29.9,27.6,1.2,39.1,20230101_38028_D01_S003,493.0,58.0,54.0,491.0,1096.0,1038.0,47.49518304431599,5.202312138728324,20230101_38028_D01_S003,19.0,39.0,31.0,0.0,1007.0,1096.0,91.87956204379562,6.386861313868613,alta
2023,20240101_38028_D01_S004,38028_D01_S004,Puerto de La Cruz,1,4,53002.0,22948.0,26431.0,22050.0,1.1986848072562357,2024,20240101_38028_D01_S004,2.7,25.3,17.5,1.2,53.4,20230101_38028_D01_S004,471.0,46.0,46.0,391.0,954.0,908.0,51.87224669603524,5.066079295154185,20230101_38028_D01_S004,2.0,35.0,23.0,0.0,894.0,954.0,93.71069182389937,6.079664570230608,alta
2023,20240101_38028_D02_S001,38028_D02_S001,Puerto de La Cruz,2,1,36155.0,18365.0,20932.0,17150.0,1.220524781341108,2024,20240101_38028_D02_S001,3.2,23.3,30.8,1.8,40.9,20230101_38028_D02_S001,119.0,12.0,19.0,188.0,338.0,326.0,36.50306748466258,5.828220858895706,20230101_38028_D02_S001,3.0,12.0,8.0,0.0,315.0,338.0,93.19526627218934,5.9171597633136095,media-alta
2023,20240101_38028_D02_S002,38028_D02_S002,Puerto de La Cruz,2,2,34228.0,16838.0,19827.0,15750.0,1.258857142857143,2024,20240101_38028_D02_S002,5.0,20.0,27.2,1.6,46.2,20230101_38028_D02_S002,94.0,12.0,28.0,129.0,263.0,251.0,37.45019920318725,11.155378486055778,20230101_38028_D02_S002,1.0,8.0,8.0,0.0,246.0,263.0,93.5361216730038,6.083650190114068,media-alta
2023,20240101_38028_D02_S003,38028_D02_S003,Puerto de La Cruz,2,3,45953.0,20530.0,23840.0,19250.0,1.2384415584415585,2024,20240101_38028_D02_S003,3.1,26.4,20.1,1.7,48.7,20230101_38028_D02_S003,213.0,17.0,32.0,237.0,499.0,482.0,44.190871369294605,6.639004149377594,20230101_38028_D02_S003,7.0,18.0,18.0,0.0,456.0,499.0,91.38276553106212,7.214428857715431,alta
2023,20240101_38028_D02_S004,38028_D02_S004,Puerto de La Cruz,2,4,43403.0,17722.0,21453.0,17850.0,1.2018487394957984,2024,20240101_38028_D02_S004,3.4,18.1,21.4,1.9,55.2,20230101_38028_D02_S004,363.0,40.0,68.0,425.0,896.0,856.0,42.40654205607477,7.94392523364486,20230101_38028_D02_S004,5.0,36.0,20.0,0.0,835.0,896.0,93.19196428571429,6.25,media-alta
2023,20240101_38028_D02_S005,38028_D02_S005,Puerto de La Cruz,2,5,46186.0,16121.0,20691.0,17150.0,1.206472303206997,2024,20240101_38028_D02_S005,3.8,19.1,17.4,2.3,57.4,20230101_38028_D02_S005,214.0,27.0,110.0,427.0,778.0,751.0,28.495339547270305,14.647137150466046,20230101_38028_D02_S005,10.0,36.0,32.0,0.0,700.0,778.0,89.97429305912597,8.740359897172237,media-alta
2023,20240101_38028_D03_S001,38028_D03_S001,Puerto de La Cruz,3,1,36204.0,15967.0,19125.0,17150.0,1.1151603498542273,2024,20240101_38028_D03_S001,5.2,17.3,26.7,2.4,48.5,20230101_38028_D03_S001,132.0,12.0,30.0,210.0,384.0,372.0,35.483870967741936,8.064516129032258,20230101_38028_D03_S001,1.0,15.0,9.0,0.0,359.0,384.0,93.48958333333333,6.25,media-baja
2023,20240101_38028_D03_S002,38028_D03_S002,Puerto de La Cruz,3,2,32872.0,14950.0,18080.0,15750.0,1.147936507936508,2024,20240101_38028_D03_S002,4.0,13.0,34.2,2.2,46.6,20230101_38028_D03_S002,111.0,14.0,51.0,224.0,400.0,386.0,28.756476683937823,13.212435233160623,20230101_38028_D03_S002,5.0,21.0,15.0,0.0,359.0,400.0,89.75,9.0,media-baja
2023,20240101_38028_D03_S003,38028_D03_S003,Puerto de La Cruz,3,3,29676.0,12948.0,16373.0,15750.0,1.0395555555555556,2024,20240101_38028_D03_S003,6.0,5.4,28.2,2.7,57.7,20230101_38028_D03_S003,76.0,18.0,54.0,190.0,338.0,320.0,23.75,16.875,20230101_38028_D03_S003,2.0,7.0,19.0,0.0,310.0,338.0,91.71597633136095,7.6923076923076925,media-baja
2023,20240101_38028_D03_S004,38028_D03_S004,Puerto de La Cruz,3,4,32792.0,14942.0,18049.0,15750.0,1.1459682539682539,2024,20240101_38028_D03_S004,4.5,14.0,29.9,2.4,49.3,20230101_38028_D03_S004,157.0,26.0,55.0,306.0,544.0,518.0,30.30888030888031,10.617760617760618,20230101_38028_D03_S004,6.0,27.0,15.0,0.0,496.0,544.0,91.17647058823529,7.720588235294118,media-baja
2023,20240101_38028_D03_S005,38028_D03_S005,Puerto de La Cruz,3,5,34331.0,13794.0,17620.0,17150.0,1.027405247813411,2024,20240101_38028_D03_S005,4.5,6.4,33.8,2.4,53.0,20230101_38028_D03_S005,91.0,10.0,63.0,254.0,418.0,408.0,22.30392156862745,15.441176470588236,20230101_38028_D03_S005,1.0,15.0,13.0,0.0,389.0,418.0,93.0622009569378,6.698564593301436,media-baja
2023,20240101_38028_D03_S006,38028_D03_S006,Puerto de La Cruz,3,6,31010.0,14385.0,17710.0,15750.0,1.1244444444444444,2024,20240101_38028_D03_S006,6.0,10.4,35.8,2.4,45.3,20230101_38028_D03_S006,83.0,16.0,51.0,241.0,391.0,375.0,22.133333333333333,13.6,20230101_38028_D03_S006,6.0,13.0,12.0,0.0,360.0,391.0,92.07161125319693,6.3938618925831205,media-baja
2023,20240101_38028_D04_S001,38028_D04_S001,Puerto de La Cruz,4,1,32990.0,11751.0,15990.0,15750.0,1.0152380952380953,2024,20240101_38028_D04_S001,6.4,9.5,28.6,3.5,52.1,20230101_38028_D04_S001,100.0,21.0,68.0,300.0,489.0,468.0,21.367521367521366,14.52991452991453,20230101_38028_D04_S001,6.0,32.0,15.0,0.0,436.0,489.0,89.16155419222903,9.611451942740286,baja
2023,20240101_38028_D04_S002,38028_D04_S002,Puerto de La Cruz,4,2,33482.0,11561.0,15833.0,14350.0,1.1033449477351915,2024,20240101_38028_D04_S002,8.0,7.0,21.7,3.8,59.5,20230101_38028_D04_S002,78.0,18.0,79.0,242.0,417.0,399.0,19.548872180451127,19.79949874686717,20230101_38028_D04_S002,8.0,30.0,14.0,0.0,365.0,417.0,87.52997601918466,10.551558752997602,baja
2023,20240101_38028_D04_S003,38028_D04_S003,Puerto de La Cruz,4,3,36813.0,12527.0,16935.0,15050.0,1.125249169435216,2024,20240101_38028_D04_S003,5.1,10.6,21.4,2.8,60.0,20230101_38028_D04_S003,133.0,24.0,122.0,472.0,751.0,727.0,18.29436038514443,16.781292984869324,20230101_38028_D04_S003,13.0,46.0,30.0,0.0,662.0,751.0,88.1491344873502,10.119840213049267,media-baja
2023,20240101_38028_D04_S004,38028_D04_S004,Puerto de La Cruz,4,4,44449.0,18441.0,21433.0,17850.0,1.2007282913165267,2024,20240101_38028_D04_S004,4.1,20.3,22.5,1.7,51.4,20230101_38028_D04_S004,229.0,29.0,55.0,318.0,631.0,602.0,38.03986710963455,9.136212624584717,20230101_38028_D04_S004,8.0,24.0,20.0,1.0,578.0,630.0,91.74603174603175,6.984126984126984,media-alta
2023,20240101_38028_D04_S005,38028_D04_S005,Puerto de La Cruz,4,5,31357.0,10740.0,15034.0,14350.0,1.047665505226481,2024,20240101_38028_D04_S005,8.7,4.7,31.0,3.7,51.9,20230101_38028_D04_S005,39.0,9.0,51.0,180.0,279.0,270.0,14.444444444444445,18.88888888888889,20230101_38028_D04_S005,3.0,19.0,7.0,0.0,250.0,279.0,89.60573476702508,9.31899641577061,baja
2023,20240101_38029_D01_S001,38029_D01_S001,Puntagorda,1,1,32686.0,11849.0,16419.0,13650.0,1.2028571428571428,2024,20240101_38029_D01_S001,4.2,21.8,19.6,4.3,50.2,20230101_38029_D01_S001,94.0,21.0,72.0,233.0,420.0,399.0,23.55889724310777,18.045112781954888,20230101_38029_D01_S001,50.0,73.0,17.0,0.0,280.0,420.0,66.66666666666667,21.428571428571427,baja
2023,20240101_38029_D01_S002,38029_D01_S002,Puntagorda,1,2,35066.0,11978.0,16693.0,14350.0,1.1632752613240418,2024,20240101_38029_D01_S002,3.5,17.9,20.9,2.6,55.0,20230101_38029_D01_S002,96.0,24.0,56.0,243.0,419.0,395.0,24.303797468354432,14.177215189873417,20230101_38029_D01_S002,46.0,49.0,24.0,0.0,300.0,419.0,71.59904534606206,17.422434367541765,baja
2023,20240101_38030_D01_S001,38030_D01_S001,Puntallana,1,1,42331.0,15114.0,20811.0,18550.0,1.1218867924528302,2024,20240101_38030_D01_S001,4.2,14.2,19.1,2.5,59.9,20230101_38030_D01_S001,155.0,29.0,79.0,342.0,605.0,576.0,26.90972222222222,13.715277777777779,20230101_38030_D01_S001,42.0,56.0,24.0,0.0,483.0,605.0,79.83471074380165,13.223140495867769,media-baja
2023,20240101_38030_D01_S002,38030_D01_S002,Puntallana,1,2,42804.0,14998.0,21069.0,17850.0,1.1803361344537815,2024,20240101_38030_D01_S002,2.5,14.7,22.9,1.8,58.0,20230101_38030_D01_S002,143.0,28.0,69.0,236.0,476.0,448.0,31.919642857142858,15.401785714285714,20230101_38030_D01_S002,54.0,39.0,25.0,0.0,358.0,476.0,75.21008403361344,13.445378151260504,media-baja
2023,20240101_38031_D01_S001,38031_D01_S001,Los Realejos,1,1,38311.0,14298.0,18777.0,16450.0,1.1414589665653496,2024,20240101_38031_D01_S001,4.3,18.5,20.9,3.0,53.3,20230101_38031_D01_S001,89.0,10.0,66.0,198.0,363.0,353.0,25.21246458923513,18.69688385269122,20230101_38031_D01_S001,9.0,35.0,15.0,0.0,304.0,363.0,83.7465564738292,13.774104683195592,media-baja
2023,20240101_38031_D01_S002,38031_D01_S002,Los Realejos,1,2,42775.0,14950.0,19380.0,17150.0,1.1300291545189505,2024,20240101_38031_D01_S002,4.4,15.3,17.1,2.5,60.7,20230101_38031_D01_S002,270.0,38.0,94.0,546.0,948.0,910.0,29.67032967032967,10.32967032967033,20230101_38031_D01_S002,9.0,57.0,55.0,0.0,827.0,948.0,87.23628691983123,11.814345991561181,media-baja
2023,20240101_38031_D01_S003,38031_D01_S003,Los Realejos,1,3,38293.0,14185.0,18348.0,17150.0,1.0698542274052478,2024,20240101_38031_D01_S003,4.9,10.0,18.2,2.8,64.1,20230101_38031_D01_S003,253.0,32.0,82.0,496.0,863.0,831.0,30.445246690734056,9.867629362214199,20230101_38031_D01_S003,9.0,59.0,35.0,0.0,760.0,863.0,88.0648899188876,10.89223638470452,media-baja
2023,20240101_38031_D01_S004,38031_D01_S004,Los Realejos,1,4,34600.0,13782.0,17402.0,15750.0,1.1048888888888888,2024,20240101_38031_D01_S004,4.1,8.9,20.6,2.9,63.5,20230101_38031_D01_S004,259.0,33.0,134.0,580.0,1006.0,973.0,26.618705035971225,13.771839671120247,20230101_38031_D01_S004,19.0,59.0,37.0,0.0,891.0,1006.0,88.56858846918489,9.542743538767395,media-baja
2023,20240101_38031_D01_S005,38031_D01_S005,Los Realejos,1,5,36031.0,12511.0,16847.0,15750.0,1.0696507936507937,2024,20240101_38031_D01_S005,4.7,7.7,19.9,3.3,64.4,20230101_38031_D01_S005,157.0,24.0,107.0,447.0,735.0,711.0,22.081575246132207,15.049226441631506,20230101_38031_D01_S005,18.0,71.0,41.0,0.0,605.0,735.0,82.31292517006803,15.238095238095237,media-baja
2023,20240101_38031_D01_S006,38031_D01_S006,Los Realejos,1,6,36702.0,14582.0,18361.0,16450.0,1.1161702127659574,2024,20240101_38031_D01_S006,3.7,16.8,16.3,2.2,61.0,20230101_38031_D01_S006,141.0,23.0,64.0,321.0,549.0,526.0,26.806083650190114,12.167300380228136,20230101_38031_D01_S006,10.0,37.0,25.0,0.0,477.0,549.0,86.88524590163935,11.293260473588342,media-baja
2023,20240101_38031_D01_S007,38031_D01_S007,Los Realejos,1,7,35561.0,11675.0,16380.0,15750.0,1.04,2024,20240101_38031_D01_S007,5.5,6.2,21.4,3.5,63.5,20230101_38031_D01_S007,78.0,7.0,85.0,282.0,452.0,445.0,17.528089887640448,19.10112359550562,20230101_38031_D01_S007,9.0,69.0,28.0,0.0,346.0,452.0,76.54867256637168,21.460176991150444,baja
2023,20240101_38031_D01_S008,38031_D01_S008,Los Realejos,1,8,38725.0,13897.0,18139.0,17150.0,1.057667638483965,2024,20240101_38031_D01_S008,3.9,10.9,13.7,2.4,69.1,20230101_38031_D01_S008,192.0,18.0,80.0,411.0,701.0,683.0,28.111273792093705,11.71303074670571,20230101_38031_D01_S008,17.0,44.0,37.0,0.0,603.0,701.0,86.01997146932953,11.554921540656206,media-baja
2023,20240101_38031_D02_S001,38031_D02_S001,Los Realejos,2,1,39036.0,14230.0,18577.0,16450.0,1.1293009118541033,2024,20240101_38031_D02_S001,4.7,12.2,19.7,2.6,60.9,20230101_38031_D02_S001,220.0,27.0,80.0,386.0,713.0,686.0,32.06997084548105,11.661807580174926,20230101_38031_D02_S001,20.0,68.0,39.0,0.0,586.0,713.0,82.18793828892005,15.007012622720898,media-baja
2023,20240101_38031_D02_S002,38031_D02_S002,Los Realejos,2,2,39515.0,12851.0,17723.0,16450.0,1.077386018237082,2024,20240101_38031_D02_S002,4.5,8.0,18.9,2.8,65.8,20230101_38031_D02_S002,158.0,20.0,65.0,367.0,610.0,590.0,26.779661016949152,11.016949152542374,20230101_38031_D02_S002,9.0,72.0,31.0,0.0,498.0,610.0,81.63934426229508,16.885245901639344,media-baja
