year,geo_actividad,section_key,municipio,casos_agricultura,casos_construccion,casos_industria,casos_actividad_no_consta,casos_servicios,actividad_total_conocida,pct_servicios,pct_industria_construccion
2022,20220101_38039_D01_S006,38039_D01_S006,Santa Úrsula,8.0,68.0,28.0,0.0,632.0,736.0,85.8695652173913,13.043478260869565
2022,20220101_38039_D01_S007,38039_D01_S007,Santa Úrsula,9.0,66.0,43.0,0.0,670.0,788.0,85.0253807106599,13.83248730964467
2022,20220101_38039_D01_S008,38039_D01_S008,Santa Úrsula,6.0,42.0,24.0,1.0,378.0,450.0,84.0,14.666666666666666
2022,20220101_38039_D01_S009,38039_D01_S009,Santa Úrsula,8.0,39.0,41.0,0.0,925.0,1013.0,91.31293188548865,7.897334649555775
2022,20220101_38040_D01_S001,38040_D01_S001,Santiago del Teide,25.0,44.0,35.0,0.0,492.0,596.0,82.5503355704698,13.25503355704698
2022,20220101_38040_D01_S002,38040_D01_S002,Santiago del Teide,36.0,54.0,17.0,0.0,944.0,1051.0,89.81921979067555,6.755470980019029
2022,20220101_38040_D01_S003,38040_D01_S003,Santiago del Teide,52.0,72.0,37.0,0.0,962.0,1123.0,85.6634016028495,9.706144256455921
2022,20220101_38040_D01_S004,38040_D01_S004,Santiago del Teide,35.0,64.0,35.0,0.0,1206.0,1340.0,90.0,7.388059701492537
2022,20220101_38041_D01_S001,38041_D01_S001,"Sauzal, El",7.0,55.0,35.0,0.0,698.0,795.0,87.79874213836477,11.320754716981131
2022,20220101_38041_D01_S002,38041_D01_S002,"Sauzal, El",9.0,41.0,39.0,0.0,281.0,370.0,75.94594594594595,21.62162162162162
2022,20220101_38041_D01_S003,38041_D01_S003,"Sauzal, El",14.0,64.0,33.0,0.0,384.0,495.0,77.57575757575758,19.595959595959595
2022,20220101_38041_D01_S004,38041_D01_S004,"Sauzal, El",8.0,48.0,27.0,0.0,606.0,689.0,87.95355587808417,10.88534107402032
2022,20220101_38041_D01_S005,38041_D01_S005,"Sauzal, El",5.0,52.0,37.0,0.0,600.0,694.0,86.45533141210375,12.82420749279539
2022,20220101_38041_D01_S006,38041_D01_S006,"Sauzal, El",26.0,64.0,53.0,0.0,423.0,566.0,74.73498233215548,20.671378091872793
2022,20220101_38042_D01_S001,38042_D01_S001,"Silos, Los",73.0,34.0,15.0,0.0,362.0,484.0,74.79338842975207,10.12396694214876
2022,20220101_38042_D01_S002,38042_D01_S002,"Silos, Los",78.0,33.0,16.0,1.0,269.0,396.0,67.92929292929293,12.373737373737374
2022,20220101_38042_D01_S003,38042_D01_S003,"Silos, Los",68.0,18.0,12.0,0.0,261.0,359.0,72.70194986072423,8.356545961002785
2022,20220101_38042_D01_S004,38042_D01_S004,"Silos, Los",99.0,20.0,9.0,0.0,239.0,367.0,65.12261580381471,7.901907356948229
2022,20220101_38043_D01_S001,38043_D01_S001,Tacoronte,13.0,47.0,38.0,0.0,710.0,808.0,87.87128712871286,10.51980198019802
2022,20220101_38043_D01_S002,38043_D01_S002,Tacoronte,29.0,71.0,44.0,0.0,568.0,712.0,79.7752808988764,16.151685393258425
2022,20220101_38043_D01_S003,38043_D01_S003,Tacoronte,17.0,50.0,37.0,0.0,588.0,692.0,84.97109826589596,12.572254335260116
2022,20220101_38043_D01_S004,38043_D01_S004,Tacoronte,7.0,51.0,33.0,0.0,365.0,456.0,80.04385964912281,18.42105263157895
2022,20220101_38043_D01_S005,38043_D01_S005,Tacoronte,15.0,72.0,34.0,0.0,518.0,639.0,81.0641627543036,16.588419405320813
2022,20220101_38043_D01_S006,38043_D01_S006,Tacoronte,6.0,24.0,15.0,0.0,250.0,295.0,84.7457627118644,13.220338983050848
2022,20220101_38043_D01_S007,38043_D01_S007,Tacoronte,11.0,65.0,45.0,0.0,534.0,655.0,81.52671755725191,16.793893129770993
2022,20220101_38043_D01_S008,38043_D01_S008,Tacoronte,15.0,44.0,37.0,0.0,575.0,671.0,85.69299552906111,12.071535022354695
2022,20220101_38043_D01_S009,38043_D01_S009,Tacoronte,57.0,87.0,51.0,1.0,774.0,969.0,79.87616099071208,14.241486068111454
2022,20220101_38043_D01_S010,38043_D01_S010,Tacoronte,10.0,50.0,30.0,0.0,567.0,657.0,86.3013698630137,12.1765601217656
2022,20220101_38043_D01_S011,38043_D01_S011,Tacoronte,5.0,61.0,38.0,0.0,858.0,962.0,89.1891891891892,10.29106029106029
2022,20220101_38043_D01_S012,38043_D01_S012,Tacoronte,12.0,94.0,50.0,0.0,535.0,691.0,77.42402315484804,20.839363241678726
2022,20220101_38043_D01_S013,38043_D01_S013,Tacoronte,9.0,53.0,34.0,0.0,418.0,514.0,81.32295719844358,16.926070038910506
2022,20220101_38043_D01_S014,38043_D01_S014,Tacoronte,10.0,30.0,33.0,0.0,498.0,571.0,87.215411558669,11.033274956217163
2022,20220101_38043_D01_S015,38043_D01_S015,Tacoronte,5.0,37.0,26.0,0.0,523.0,591.0,88.49407783417935,10.65989847715736
2022,20220101_38044_D01_S001,38044_D01_S001,"Tanque, El",36.0,63.0,16.0,0.0,432.0,547.0,78.9762340036563,14.442413162705668
2022,20220101_38044_D01_S002,38044_D01_S002,"Tanque, El",41.0,51.0,13.0,0.0,345.0,450.0,76.66666666666667,14.222222222222221
2022,20220101_38045_D01_S001,38045_D01_S001,Tazacorte,16.0,22.0,8.0,1.0,131.0,177.0,74.01129943502825,16.949152542372882
2022,20220101_38045_D01_S002,38045_D01_S002,Tazacorte,58.0,48.0,28.0,0.0,568.0,702.0,80.91168091168092,10.826210826210826
2022,20220101_38045_D01_S003,38045_D01_S003,Tazacorte,34.0,29.0,13.0,0.0,270.0,346.0,78.03468208092485,12.138728323699421
2022,20220101_38045_D01_S004,38045_D01_S004,Tazacorte,41.0,33.0,8.0,0.0,256.0,338.0,75.7396449704142,12.1301775147929
2022,20220101_38046_D01_S001,38046_D01_S001,Tegueste,14.0,43.0,43.0,0.0,820.0,920.0,89.1304347826087,9.347826086956522
2022,20220101_38046_D01_S002,38046_D01_S002,Tegueste,20.0,50.0,55.0,0.0,643.0,768.0,83.72395833333333,13.671875
2022,20220101_38046_D01_S003,38046_D01_S003,Tegueste,25.0,57.0,46.0,0.0,639.0,767.0,83.3116036505867,13.428943937418513
2022,20220101_38046_D01_S004,38046_D01_S004,Tegueste,33.0,75.0,57.0,0.0,815.0,980.0,83.16326530612245,13.46938775510204
2022,20220101_38046_D01_S005,38046_D01_S005,Tegueste,18.0,35.0,21.0,0.0,373.0,447.0,83.44519015659955,12.527964205816556
2022,20220101_38046_D01_S006,38046_D01_S006,Tegueste,8.0,38.0,33.0,0.0,471.0,550.0,85.63636363636364,12.909090909090908
2022,20220101_38046_D01_S007,38046_D01_S007,Tegueste,19.0,31.0,48.0,0.0,529.0,627.0,84.37001594896331,12.599681020733652
2022,20220101_38047_D01_S001,38047_D01_S001,Tijarafe,48.0,92.0,20.0,0.0,430.0,590.0,72.88135593220339,18.983050847457626
2022,20220101_38047_D01_S002,38047_D01_S002,Tijarafe,70.0,33.0,13.0,0.0,232.0,348.0,66.66666666666667,13.218390804597702
2022,20220101_38048_D01_S001,38048_D01_S001,Valverde,20.0,59.0,33.0,0.0,665.0,777.0,85.58558558558559,11.840411840411841
2022,20220101_38048_D01_S002,38048_D01_S002,Valverde,50.0,65.0,52.0,0.0,648.0,815.0,79.50920245398773,14.355828220858896
2022,20220101_38048_D01_S004,38048_D01_S004,Valverde,7.0,20.0,15.0,0.0,427.0,469.0,91.04477611940298,7.462686567164179
2022,20220101_38049_D01_S001,38049_D01_S001,Valle Gran Rey,33.0,59.0,21.0,0.0,944.0,1057.0,89.30936613055819,7.5685903500473035
2022,20220101_38049_D01_S002,38049_D01_S002,Valle Gran Rey,23.0,43.0,15.0,0.0,501.0,582.0,86.08247422680412,9.965635738831615
2022,20220101_38050_D01_S001,38050_D01_S001,Vallehermoso,38.0,66.0,31.0,0.0,554.0,689.0,80.40638606676343,14.078374455732947
2022,20220101_38050_D03_S001,38050_D03_S001,Vallehermoso,63.0,28.0,10.0,0.0,199.0,300.0,66.33333333333333,12.666666666666666
2022,20220101_38051_D01_S001,38051_D01_S001,"Victoria de Acentejo, La",9.0,55.0,10.0,0.0,221.0,295.0,74.91525423728814,22.033898305084747
2022,20220101_38051_D01_S002,38051_D01_S002,"Victoria de Acentejo, La",7.0,52.0,31.0,0.0,379.0,469.0,80.81023454157783,17.69722814498934
2022,20220101_38051_D01_S003,38051_D01_S003,"Victoria de Acentejo, La",17.0,100.0,24.0,0.0,314.0,455.0,69.01098901098901,27.252747252747252
2022,20220101_38051_D01_S004,38051_D01_S004,"Victoria de Acentejo, La",8.0,43.0,14.0,1.0,255.0,320.0,79.6875,17.8125
2022,20220101_38051_D01_S005,38051_D01_S005,"Victoria de Acentejo, La",8.0,64.0,48.0,0.0,473.0,593.0,79.76391231028668,18.887015177065766
2022,20220101_38051_D01_S006,38051_D01_S006,"Victoria de Acentejo, La",11.0,94.0,40.0,0.0,640.0,785.0,81.52866242038216,17.070063694267517
2022,20220101_38051_D01_S007,38051_D01_S007,"Victoria de Acentejo, La",5.0,66.0,32.0,0.0,451.0,554.0,81.40794223826715,17.689530685920577
2022,20220101_38052_D01_S001,38052_D01_S001,Vilaflor de Chasna,26.0,36.0,56.0,2.0,608.0,726.0,83.7465564738292,12.672176308539944
2022,20220101_38053_D01_S001,38053_D01_S001,Villa de Mazo,19.0,33.0,18.0,0.0,400.0,470.0,85.1063829787234,10.851063829787234
2022,20220101_38053_D01_S002,38053_D01_S002,Villa de Mazo,16.0,43.0,19.0,0.0,320.0,398.0,80.40201005025126,15.577889447236181
2022,20220101_38053_D01_S003,38053_D01_S003,Villa de Mazo,37.0,34.0,24.0,0.0,375.0,470.0,79.7872340425532,12.340425531914894
2022,20220101_38053_D01_S004,38053_D01_S004,Villa de Mazo,20.0,44.0,12.0,0.0,240.0,316.0,75.9493670886076,17.72151898734177
2022,20220101_38053_D01_S005,38053_D01_S005,Villa de Mazo,28.0,52.0,23.0,0.0,250.0,353.0,70.8215297450425,21.246458923512748
2022,20220101_38901_D01_S001,38901_D01_S001,"Pinar de El Hierro, El",77.0,60.0,35.0,0.0,575.0,747.0,76.97456492637215,12.717536813922356
2023,20230101_38001_D01_S001,38001_D01_S001,Adeje,5.0,43.0,21.0,0.0,742.0,811.0,91.49198520345253,7.891491985203452
2023,20230101_38001_D01_S002,38001_D01_S002,Adeje,11.0,53.0,20.0,0.0,1148.0,1232.0,93.18181818181819,5.925324675324675
2023,20230101_38001_D01_S003,38001_D01_S003,Adeje,21.0,44.0,20.0,0.0,1131.0,1216.0,93.00986842105263,5.2631578947368425
2023,20230101_38001_D01_S004,38001_D01_S004,Adeje,36.0,48.0,25.0,1.0,898.0,1007.0,89.17576961271102,7.249255213505462
2023,20230101_38001_D01_S005,38001_D01_S005,Adeje,49.0,59.0,46.0,0.0,1071.0,1225.0,87.42857142857143,8.571428571428571
2023,20230101_38001_D01_S006,38001_D01_S006,Adeje,27.0,54.0,42.0,0.0,1143.0,1266.0,90.28436018957346,7.5829383886255926
2023,20230101_38001_D01_S007,38001_D01_S007,Adeje,11.0,50.0,23.0,0.0,1530.0,1614.0,94.79553903345725,4.522924411400248
2023,20230101_38001_D01_S008,38001_D01_S008,Adeje,6.0,62.0,20.0,0.0,1017.0,1105.0,92.03619909502262,7.420814479638009
2023,20230101_38001_D01_S009,38001_D01_S009,Adeje,11.0,46.0,33.0,1.0,1235.0,1325.0,93.20754716981132,5.962264150943396
2023,20230101_38001_D01_S010,38001_D01_S010,Adeje,9.0,27.0,27.0,0.0,604.0,667.0,90.55472263868066,8.095952023988007
2023,20230101_38001_D01_S011,38001_D01_S011,Adeje,39.0,73.0,24.0,0.0,1526.0,1662.0,91.81708784596871,5.836341756919374
2023,20230101_38001_D01_S012,38001_D01_S012,Adeje,18.0,44.0,31.0,0.0,908.0,1001.0,90.70929070929071,7.492507492507492
2023,20230101_38001_D01_S013,38001_D01_S013,Adeje,6.0,73.0,25.0,1.0,1536.0,1640.0,93.65853658536585,5.975609756097561
2023,20230101_38001_D01_S014,38001_D01_S014,Adeje,7.0,26.0,7.0,0.0,669.0,709.0,94.35825105782793,4.65444287729196
2023,20230101_38001_D01_S015,38001_D01_S015,Adeje,9.0,40.0,23.0,0.0,959.0,1031.0,93.0164888457808,6.110572259941804
2023,20230101_38001_D01_S016,38001_D01_S016,Adeje,12.0,34.0,15.0,0.0,595.0,656.0,90.70121951219512,7.469512195121951
2023,20230101_38001_D01_S017,38001_D01_S017,Adeje,16.0,53.0,17.0,0.0,1108.0,1194.0,92.79731993299832,5.8626465661641545
2023,20230101_38001_D01_S018,38001_D01_S018,Adeje,11.0,87.0,29.0,0.0,1681.0,1808.0,92.97566371681415,6.415929203539823
2023,20230101_38002_D01_S001,38002_D01_S001,Agulo,13.0,49.0,6.0,0.0,344.0,412.0,83.49514563106796,13.349514563106796
2023,20230101_38003_D01_S001,38003_D01_S001,Alajeró,23.0,91.0,30.0,0.0,777.0,921.0,84.36482084690553,13.137893593919653
2023,20230101_38004_D01_S001,38004_D01_S001,Arafo,20.0,50.0,77.0,0.0,752.0,899.0,83.64849833147942,14.126807563959956
2023,20230101_38004_D01_S002,38004_D01_S002,Arafo,19.0,55.0,57.0,0.0,562.0,693.0,81.0966810966811,16.161616161616163
2023,20230101_38004_D01_S003,38004_D01_S003,Arafo,27.0,57.0,67.0,0.0,704.0,855.0,82.3391812865497,14.502923976608187
2023,20230101_38005_D01_S001,38005_D01_S001,Arico,108.0,20.0,28.0,0.0,219.0,375.0,58.4,12.8
2023,20230101_38005_D01_S002,38005_D01_S002,Arico,49.0,14.0,38.0,0.0,229.0,330.0,69.39393939393939,15.757575757575758
2023,20230101_38005_D01_S003,38005_D01_S003,Arico,41.0,39.0,48.0,1.0,375.0,503.0,74.55268389662028,17.296222664015904
2023,20230101_38005_D01_S004,38005_D01_S004,Arico,34.0,84.0,102.0,0.0,975.0,1195.0,81.58995815899581,15.564853556485355
2023,20230101_38005_D01_S005,38005_D01_S005,Arico,51.0,92.0,93.0,0.0,802.0,1038.0,77.26396917148362,17.822736030828516
2023,20230101_38005_D01_S006,38005_D01_S006,Arico,25.0,16.0,42.0,0.0,193.0,276.0,69.92753623188406,21.014492753623188
2023,20230101_38006_D01_S001,38006_D01_S001,Arona,9.0,33.0,40.0,0.0,446.0,528.0,84.46969696969697,13.825757575757576
2023,20230101_38006_D01_S002,38006_D01_S002,Arona,14.0,49.0,28.0,0.0,700.0,791.0,88.49557522123894,9.734513274336283
2023,20230101_38006_D01_S003,38006_D01_S003,Arona,16.0,98.0,56.0,0.0,1186.0,1356.0,87.46312684365782,11.35693215339233
2023,20230101_38006_D01_S004,38006_D01_S004,Arona,18.0,84.0,45.0,0.0,1047.0,1194.0,87.68844221105527,10.804020100502512
2023,20230101_38006_D01_S005,38006_D01_S005,Arona,12.0,30.0,19.0,0.0,904.0,965.0,93.67875647668394,5.077720207253886
2023,20230101_38006_D01_S006,38006_D01_S006,Arona,4.0,26.0,10.0,0.0,675.0,715.0,94.4055944055944,5.034965034965035
2023,20230101_38006_D01_S007,38006_D01_S007,Arona,55.0,49.0,13.0,0.0,785.0,902.0,87.02882483370288,6.873614190687362
2023,20230101_38006_D01_S008,38006_D01_S008,Arona,51.0,52.0,18.0,0.0,779.0,900.0,86.55555555555556,7.777777777777778
2023,20230101_38006_D01_S009,38006_D01_S009,Arona,19.0,82.0,45.0,0.0,1115.0,1261.0,88.42188739095955,10.07137192704203
2023,20230101_38006_D01_S010,38006_D01_S010,Arona,16.0,58.0,65.0,0.0,937.0,1076.0,87.0817843866171,11.431226765799256
2023,20230101_38006_D01_S011,38006_D01_S011,Arona,8.0,46.0,21.0,0.0,1563.0,1638.0,95.42124542124542,4.09035409035409
2023,20230101_38006_D01_S012,38006_D01_S012,Arona,8.0,41.0,24.0,0.0,478.0,551.0,86.7513611615245,11.796733212341199
2023,20230101_38006_D01_S013,38006_D01_S013,Arona,98.0,76.0,36.0,0.0,1053.0,1263.0,83.3729216152019,8.867775138558986
2023,20230101_38006_D01_S014,38006_D01_S014,Arona,16.0,38.0,22.0,0.0,1078.0,1154.0,93.41421143847487,5.1993067590987865
2023,20230101_38006_D01_S015,38006_D01_S015,Arona,7.0,29.0,17.0,0.0,1032.0,1085.0,95.11520737327189,4.23963133640553
2023,20230101_38006_D01_S016,38006_D01_S016,Arona,21.0,114.0,40.0,4.0,1531.0,1706.0,89.74208675263775,9.026963657678781
2023,20230101_38006_D01_S017,38006_D01_S017,Arona,8.0,15.0,10.0,0.0,366.0,399.0,91.72932330827068,6.265664160401003
2023,20230101_38006_D01_S018,38006_D01_S018,Arona,19.0,76.0,53.0,0.0,1612.0,1760.0,91.5909090909091,7.329545454545454
2023,20230101_38006_D01_S019,38006_D01_S019,Arona,7.0,22.0,13.0,0.0,619.0,661.0,93.64599092284418,5.295007564296521
2023,20230101_38006_D01_S020,38006_D01_S020,Arona,4.0,48.0,11.0,0.0,1235.0,1298.0,95.14637904468412,4.545454545454546
2023,20230101_38006_D01_S021,38006_D01_S021,Arona,61.0,66.0,42.0,0.0,911.0,1080.0,84.35185185185185,10.0
2023,20230101_38006_D01_S022,38006_D01_S022,Arona,38.0,74.0,33.0,0.0,1044.0,1189.0,87.8048780487805,8.999158957106813
2023,20230101_38006_D01_S023,38006_D01_S023,Arona,49.0,61.0,28.0,0.0,867.0,1005.0,86.26865671641791,8.855721393034825
2023,20230101_38006_D01_S024,38006_D01_S024,Arona,12.0,64.0,27.0,0.0,836.0,939.0,89.03088391906283,9.691160809371672
2023,20230101_38006_D01_S025,38006_D01_S025,Arona,13.0,46.0,30.0,0.0,637.0,726.0,87.74104683195593,10.46831955922865
2023,20230101_38006_D01_S026,38006_D01_S026,Arona,8.0,61.0,30.0,0.0,1391.0,1490.0,93.35570469798658,6.10738255033557
2023,20230101_38006_D01_S027,38006_D01_S027,Arona,35.0,78.0,57.0,0.0,1121.0,1291.0,86.83191324554609,10.4570100697134
2023,20230101_38006_D01_S028,38006_D01_S028,Arona,60.0,64.0,32.0,0.0,908.0,1064.0,85.33834586466165,9.022556390977444
2023,20230101_38006_D01_S029,38006_D01_S029,Arona,60.0,44.0,19.0,0.0,589.0,712.0,82.7247191011236,8.848314606741573
2023,20230101_38006_D01_S030,38006_D01_S030,Arona,14.0,66.0,24.0,0.0,1095.0,1199.0,91.32610508757298,7.506255212677231
2023,20230101_38006_D01_S031,38006_D01_S031,Arona,61.0,65.0,20.0,0.0,795.0,941.0,84.4845908607864,9.032943676939427
2023,20230101_38006_D01_S032,38006_D01_S032,Arona,10.0,73.0,23.0,0.0,800.0,906.0,88.30022075055187,10.596026490066226
2023,20230101_38006_D01_S033,38006_D01_S033,Arona,7.0,62.0,20.0,0.0,941.0,1030.0,91.35922330097087,7.961165048543689
2023,20230101_38006_D01_S034,38006_D01_S034,Arona,49.0,45.0,21.0,0.0,492.0,607.0,81.05436573311367,10.873146622734762
2023,20230101_38007_D01_S001,38007_D01_S001,Barlovento,108.0,84.0,45.0,1.0,558.0,795.0,70.18867924528301,16.22641509433962
2023,20230101_38007_D01_S002,38007_D01_S002,Barlovento,0.0,0.0,0.0,0.0,0.0,0.0,,
2023,20230101_38008_D01_S001,38008_D01_S001,Breña Alta,27.0,44.0,23.0,0.0,452.0,546.0,82.78388278388279,12.271062271062272
2023,20230101_38008_D01_S002,38008_D01_S002,Breña Alta,38.0,93.0,47.0,2.0,764.0,942.0,81.104033970276,14.8619957537155
2023,20230101_38008_D01_S003,38008_D01_S003,Breña Alta,42.0,69.0,37.0,2.0,887.0,1035.0,85.70048309178743,10.241545893719806
2023,20230101_38008_D01_S004,38008_D01_S004,Breña Alta,40.0,60.0,42.0,0.0,609.0,751.0,81.0918774966711,13.581890812250332
2023,20230101_38009_D01_S001,38009_D01_S001,Breña Baja,54.0,61.0,30.0,1.0,909.0,1054.0,86.24288425047439,8.633776091081593
2023,20230101_38009_D01_S002,38009_D01_S002,Breña Baja,41.0,71.0,32.0,2.0,731.0,875.0,83.54285714285714,11.771428571428572
2023,20230101_38009_D01_S003,38009_D01_S003,Breña Baja,10.0,20.0,6.0,0.0,382.0,418.0,91.38755980861244,6.220095693779904
2023,20230101_38009_D01_S004,38009_D01_S004,Breña Baja,21.0,35.0,19.0,0.0,357.0,432.0,82.63888888888889,12.5
2023,20230101_38010_D01_S001,38010_D01_S001,Buenavista del Norte,102.0,22.0,20.0,0.0,338.0,482.0,70.12448132780084,8.71369294605809
2023,20230101_38010_D01_S002,38010_D01_S002,Buenavista del Norte,29.0,28.0,8.0,0.0,192.0,257.0,74.70817120622569,14.007782101167315
2023,20230101_38010_D01_S003,38010_D01_S003,Buenavista del Norte,102.0,19.0,10.0,0.0,374.0,505.0,74.05940594059406,5.742574257425742
2023,20230101_38010_D01_S004,38010_D01_S004,Buenavista del Norte,102.0,26.0,19.0,0.0,395.0,542.0,72.87822878228782,8.302583025830259
2023,20230101_38011_D01_S001,38011_D01_S001,Candelaria,19.0,43.0,45.0,0.0,731.0,838.0,87.23150357995226,10.501193317422434
2023,20230101_38011_D01_S002,38011_D01_S002,Candelaria,4.0,31.0,40.0,0.0,561.0,636.0,88.20754716981132,11.163522012578616
2023,20230101_38011_D01_S003,38011_D01_S003,Candelaria,11.0,68.0,53.0,0.0,1013.0,1145.0,88.47161572052401,10.56768558951965
2023,20230101_38011_D01_S004,38011_D01_S004,Candelaria,5.0,22.0,33.0,0.0,589.0,649.0,90.75500770416025,8.474576271186441
2023,20230101_38011_D01_S005,38011_D01_S005,Candelaria,3.0,27.0,21.0,0.0,395.0,446.0,88.56502242152466,10.762331838565023
2023,20230101_38011_D01_S006,38011_D01_S006,Candelaria,2.0,41.0,48.0,0.0,873.0,964.0,90.56016597510373,9.232365145228215
2023,20230101_38011_D01_S007,38011_D01_S007,Candelaria,5.0,48.0,51.0,0.0,988.0,1092.0,90.47619047619048,9.065934065934066
2023,20230101_38011_D01_S008,38011_D01_S008,Candelaria,5.0,18.0,33.0,0.0,441.0,497.0,88.73239436619718,10.261569416498993
2023,20230101_38011_D01_S009,38011_D01_S009,Candelaria,2.0,32.0,33.0,0.0,459.0,526.0,87.26235741444867,12.357414448669202
2023,20230101_38011_D01_S010,38011_D01_S010,Candelaria,2.0,27.0,23.0,0.0,462.0,514.0,89.88326848249027,9.727626459143968
2023,20230101_38011_D01_S011,38011_D01_S011,Candelaria,3.0,33.0,46.0,0.0,680.0,762.0,89.23884514435696,10.36745406824147
2023,20230101_38011_D01_S012,38011_D01_S012,Candelaria,7.0,34.0,31.0,0.0,595.0,667.0,89.20539730134932,9.745127436281859
2023,20230101_38011_D02_S001,38011_D02_S001,Candelaria,16.0,46.0,55.0,0.0,698.0,815.0,85.6441717791411,12.392638036809815
2023,20230101_38011_D02_S002,38011_D02_S002,Candelaria,13.0,40.0,39.0,0.0,611.0,703.0,86.91322901849217,11.2375533428165
2023,20230101_38011_D02_S003,38011_D02_S003,Candelaria,13.0,65.0,70.0,0.0,782.0,930.0,84.08602150537635,14.516129032258064
2023,20230101_38011_D02_S004,38011_D02_S004,Candelaria,6.0,50.0,55.0,0.0,575.0,686.0,83.8192419825073,15.306122448979592
2023,20230101_38011_D02_S005,38011_D02_S005,Candelaria,3.0,37.0,36.0,0.0,698.0,774.0,90.18087855297158,9.431524547803617
2023,20230101_38012_D01_S001,38012_D01_S001,Fasnia,21.0,45.0,27.0,0.0,567.0,660.0,85.9090909090909,10.909090909090908
2023,20230101_38012_D01_S002,38012_D01_S002,Fasnia,29.0,38.0,45.0,0.0,443.0,555.0,79.81981981981981,14.954954954954955
2023,20230101_38013_D01_S001,38013_D01_S001,Frontera,72.0,79.0,26.0,0.0,701.0,878.0,79.84054669703872,11.958997722095672
2023,20230101_38013_D01_S002,38013_D01_S002,Frontera,57.0,58.0,59.0,0.0,616.0,790.0,77.9746835443038,14.810126582278482
2023,20230101_38014_D01_S001,38014_D01_S001,Fuencaliente de la Palma,36.0,37.0,24.0,0.0,340.0,437.0,77.80320366132723,13.958810068649885
2023,20230101_38014_D01_S002,38014_D01_S002,Fuencaliente de la Palma,45.0,34.0,19.0,1.0,265.0,363.0,73.00275482093664,14.600550964187327
2023,20230101_38015_D01_S001,38015_D01_S001,Garachico,44.0,41.0,26.0,0.0,451.0,562.0,80.2491103202847,11.921708185053381
2023,20230101_38015_D01_S002,38015_D01_S002,Garachico,19.0,9.0,8.0,0.0,164.0,200.0,82.0,8.5
2023,20230101_38015_D02_S001,38015_D02_S001,Garachico,79.0,35.0,15.0,0.0,382.0,511.0,74.75538160469668,9.784735812133073
2023,20230101_38015_D02_S002,38015_D02_S002,Garachico,26.0,59.0,16.0,0.0,392.0,493.0,79.5131845841785,15.212981744421906
2023,20230101_38016_D01_S001,38016_D01_S001,Garafía,67.0,51.0,20.0,0.0,412.0,550.0,74.9090909090909,12.909090909090908
2023,20230101_38017_D01_S001,38017_D01_S001,Granadilla de Abona,17.0,44.0,39.0,0.0,473.0,573.0,82.54799301919721,14.485165794066317
2023,20230101_38017_D01_S002,38017_D01_S002,Granadilla de Abona,19.0,28.0,14.0,0.0,419.0,480.0,87.29166666666667,8.75
2023,20230101_38017_D01_S003,38017_D01_S003,Granadilla de Abona,24.0,57.0,53.0,0.0,720.0,854.0,84.30913348946136,12.880562060889929
