year,geo_ocupacion,section_key,municipio,casos_alta_cualificacion,casos_ocupacion_no_consta,casos_ocupaciones_elementales,casos_cualificados_bajo,ocupacion_total,ocupacion_total_conocida,pct_alta_cualificacion,pct_ocupaciones_elementales
2021,20210101_38001_D01_S001,38001_D01_S001,Adeje,152,27,104,372,655,628,24.203821656050955,16.56050955414013
2021,20210101_38001_D01_S002,38001_D01_S002,Adeje,161,40,197,618,1016,976,16.49590163934426,20.184426229508198
2021,20210101_38001_D01_S003,38001_D01_S003,Adeje,194,37,135,699,1065,1028,18.8715953307393,13.132295719844358
2021,20210101_38001_D01_S004,38001_D01_S004,Adeje,105,29,192,452,778,749,14.018691588785046,25.63417890520694
2021,20210101_38001_D01_S005,38001_D01_S005,Adeje,203,32,198,571,1004,972,20.88477366255144,20.37037037037037
2021,20210101_38001_D01_S006,38001_D01_S006,Adeje,196,30,236,637,1099,1069,18.33489242282507,22.07670720299345
2021,20210101_38001_D01_S007,38001_D01_S007,Adeje,269,58,125,920,1372,1314,20.47184170471842,9.512937595129376
2021,20210101_38001_D01_S008,38001_D01_S008,Adeje,280,58,108,530,976,918,30.501089324618736,11.764705882352942
2021,20210101_38001_D01_S009,38001_D01_S009,Adeje,378,45,91,672,1186,1141,33.12883435582822,7.975460122699387
2021,20210101_38001_D01_S010,38001_D01_S010,Adeje,154,35,77,327,593,558,27.59856630824373,13.799283154121865
2021,20210101_38001_D01_S011,38001_D01_S011,Adeje,305,64,165,861,1395,1331,22.915101427498122,12.396694214876034
2021,20210101_38001_D01_S012,38001_D01_S012,Adeje,174,39,136,489,838,799,21.777221526908637,17.02127659574468
2021,20210101_38001_D01_S013,38001_D01_S013,Adeje,399,54,117,826,1396,1342,29.731743666169894,8.71833084947839
2021,20210101_38001_D01_S014,38001_D01_S014,Adeje,109,20,92,333,554,534,20.411985018726593,17.228464419475657
2021,20210101_38001_D01_S015,38001_D01_S015,Adeje,155,34,159,510,858,824,18.810679611650485,19.296116504854368
2021,20210101_38001_D01_S016,38001_D01_S016,Adeje,130,27,93,325,575,548,23.722627737226276,16.970802919708028
2021,20210101_38001_D01_S017,38001_D01_S017,Adeje,248,34,122,597,1001,967,25.646328852119957,12.616339193381593
2021,20210101_38001_D01_S018,38001_D01_S018,Adeje,503,71,73,950,1597,1526,32.96199213630406,4.783748361730013
2021,20210101_38002_D01_S001,38002_D01_S001,Agulo,99,18,48,176,341,323,30.65015479876161,14.860681114551083
2021,20210101_38003_D01_S001,38003_D01_S001,Alajeró,164,25,135,465,789,764,21.465968586387433,17.670157068062828
2021,20210101_38004_D01_S001,38004_D01_S001,Arafo,250,21,109,464,844,823,30.37667071688943,13.24422843256379
2021,20210101_38004_D01_S002,38004_D01_S002,Arafo,156,20,111,344,631,611,25.53191489361702,18.16693944353519
2021,20210101_38004_D01_S003,38004_D01_S003,Arafo,247,28,96,370,741,713,34.642356241234225,13.464235624123422
2021,20210101_38005_D01_S001,38005_D01_S001,Arico,49,8,99,126,282,274,17.883211678832115,36.13138686131387
2021,20210101_38005_D01_S002,38005_D01_S002,Arico,39,7,92,131,269,262,14.885496183206106,35.11450381679389
2021,20210101_38005_D01_S003,38005_D01_S003,Arico,84,19,91,239,433,414,20.28985507246377,21.980676328502415
2021,20210101_38005_D01_S004,38005_D01_S004,Arico,311,31,149,564,1055,1024,30.37109375,14.55078125
2021,20210101_38005_D01_S005,38005_D01_S005,Arico,146,23,170,474,813,790,18.481012658227847,21.518987341772153
2021,20210101_38005_D01_S006,38005_D01_S006,Arico,37,15,61,150,263,248,14.919354838709678,24.596774193548388
2021,20210101_38006_D01_S001,38006_D01_S001,Arona,97,17,99,266,479,462,20.995670995670995,21.428571428571427
2021,20210101_38006_D01_S002,38006_D01_S002,Arona,106,21,128,408,663,642,16.510903426791277,19.937694704049843
2021,20210101_38006_D01_S003,38006_D01_S003,Arona,200,34,206,691,1131,1097,18.231540565177756,18.77848678213309
2021,20210101_38006_D01_S004,38006_D01_S004,Arona,126,34,230,569,959,925,13.621621621621621,24.864864864864863
2021,20210101_38006_D01_S005,38006_D01_S005,Arona,113,22,143,506,784,762,14.829396325459317,18.766404199475065
2021,20210101_38006_D01_S006,38006_D01_S006,Arona,129,32,66,382,609,577,22.357019064124785,11.43847487001733
2021,20210101_38006_D01_S007,38006_D01_S007,Arona,64,16,265,330,675,659,9.711684370257966,40.21244309559939
2021,20210101_38006_D01_S008,38006_D01_S008,Arona,118,22,159,427,726,704,16.761363636363637,22.585227272727273
2021,20210101_38006_D01_S009,38006_D01_S009,Arona,169,22,192,650,1033,1011,16.716122650840752,18.991097922848663
2021,20210101_38006_D01_S010,38006_D01_S010,Arona,169,38,174,511,892,854,19.789227166276348,20.374707259953162
2021,20210101_38006_D01_S011,38006_D01_S011,Arona,274,33,172,908,1387,1354,20.236336779911372,12.703101920236337
2021,20210101_38006_D01_S012,38006_D01_S012,Arona,40,15,108,270,433,418,9.569377990430622,25.83732057416268
2021,20210101_38006_D01_S013,38006_D01_S013,Arona,83,34,321,542,980,946,8.773784355179703,33.9323467230444
2021,20210101_38006_D01_S014,38006_D01_S014,Arona,173,25,132,665,995,970,17.835051546391753,13.608247422680412
2021,20210101_38006_D01_S015,38006_D01_S015,Arona,229,20,95,596,940,920,24.891304347826086,10.326086956521738
2021,20210101_38006_D01_S016,38006_D01_S016,Arona,316,36,179,847,1378,1342,23.546944858420268,13.338301043219076
2021,20210101_38006_D01_S017,38006_D01_S017,Arona,53,8,56,195,312,304,17.43421052631579,18.42105263157895
2021,20210101_38006_D01_S018,38006_D01_S018,Arona,305,66,220,980,1571,1505,20.26578073089701,14.617940199335548
2021,20210101_38006_D01_S019,38006_D01_S019,Arona,114,27,75,353,569,542,21.03321033210332,13.837638376383763
2021,20210101_38006_D01_S020,38006_D01_S020,Arona,254,57,109,715,1135,1078,23.562152133580707,10.111317254174397
2021,20210101_38006_D01_S021,38006_D01_S021,Arona,89,25,244,492,850,825,10.787878787878787,29.575757575757574
2021,20210101_38006_D01_S022,38006_D01_S022,Arona,192,39,157,588,976,937,20.490928495197437,16.755602988260407
2021,20210101_38006_D01_S023,38006_D01_S023,Arona,106,27,224,476,833,806,13.15136476426799,27.791563275434243
2021,20210101_38006_D01_S024,38006_D01_S024,Arona,134,26,162,495,817,791,16.940581542351453,20.480404551201012
2021,20210101_38006_D01_S025,38006_D01_S025,Arona,123,20,108,334,585,565,21.76991150442478,19.115044247787612
2021,20210101_38006_D01_S026,38006_D01_S026,Arona,309,55,142,782,1288,1233,25.060827250608273,11.516626115166261
2021,20210101_38006_D01_S027,38006_D01_S027,Arona,138,34,176,638,986,952,14.495798319327731,18.48739495798319
2021,20210101_38006_D01_S028,38006_D01_S028,Arona,90,34,213,443,780,746,12.064343163538874,28.552278820375335
2021,20210101_38006_D01_S029,38006_D01_S029,Arona,44,13,152,271,480,467,9.421841541755889,32.54817987152034
2021,20210101_38006_D01_S030,38006_D01_S030,Arona,112,33,208,563,916,883,12.684031710079275,23.556058890147224
2021,20210101_38006_D01_S031,38006_D01_S031,Arona,57,28,267,377,729,701,8.131241084165477,38.088445078459344
2021,20210101_38006_D01_S032,38006_D01_S032,Arona,175,31,107,452,765,734,23.841961852861036,14.577656675749319
2021,20210101_38006_D01_S033,38006_D01_S033,Arona,255,34,58,506,853,819,31.135531135531135,7.0818070818070815
2021,20210101_38006_D01_S034,38006_D01_S034,Arona,88,22,91,274,475,453,19.426048565121413,20.08830022075055
2021,20210101_38007_D01_S001,38007_D01_S001,Barlovento,109,28,89,291,517,489,22.29038854805726,18.20040899795501
2021,20210101_38007_D01_S002,38007_D01_S002,Barlovento,40,10,43,122,215,205,19.51219512195122,20.975609756097562
2021,20210101_38008_D01_S001,38008_D01_S001,Breña Alta,133,14,77,285,509,495,26.86868686868687,15.555555555555555
2021,20210101_38008_D01_S002,38008_D01_S002,Breña Alta,270,26,96,445,837,811,33.292231812577064,11.837237977805179
2021,20210101_38008_D01_S003,38008_D01_S003,Breña Alta,325,30,108,483,946,916,35.480349344978166,11.790393013100436
2021,20210101_38008_D01_S004,38008_D01_S004,Breña Alta,154,27,123,382,686,659,23.368740515933233,18.66464339908953
2021,20210101_38009_D01_S001,38009_D01_S001,Breña Baja,308,23,104,455,890,867,35.52479815455594,11.995386389850058
2021,20210101_38009_D01_S002,38009_D01_S002,Breña Baja,247,39,110,423,819,780,31.666666666666668,14.102564102564102
2021,20210101_38009_D01_S003,38009_D01_S003,Breña Baja,152,8,21,192,373,365,41.64383561643836,5.7534246575342465
2021,20210101_38009_D01_S004,38009_D01_S004,Breña Baja,119,14,37,209,379,365,32.602739726027394,10.136986301369863
2021,20210101_38010_D01_S001,38010_D01_S001,Buenavista del Norte,103,14,107,225,449,435,23.67816091954023,24.597701149425287
2021,20210101_38010_D01_S002,38010_D01_S002,Buenavista del Norte,36,6,58,139,239,233,15.450643776824034,24.892703862660944
2021,20210101_38010_D01_S003,38010_D01_S003,Buenavista del Norte,96,10,128,233,467,457,21.00656455142232,28.00875273522976
2021,20210101_38010_D01_S004,38010_D01_S004,Buenavista del Norte,97,14,137,245,493,479,20.25052192066806,28.60125260960334
2021,20210101_38011_D01_S001,38011_D01_S001,Candelaria,249,43,79,440,811,768,32.421875,10.286458333333334
2021,20210101_38011_D01_S002,38011_D01_S002,Candelaria,206,22,61,280,569,547,37.6599634369287,11.151736745886655
2021,20210101_38011_D01_S003,38011_D01_S003,Candelaria,349,29,106,623,1107,1078,32.3747680890538,9.833024118738404
2021,20210101_38011_D01_S004,38011_D01_S004,Candelaria,179,22,54,327,582,560,31.964285714285715,9.642857142857142
2021,20210101_38011_D01_S005,38011_D01_S005,Candelaria,170,10,35,221,436,426,39.906103286384976,8.215962441314554
2021,20210101_38011_D01_S006,38011_D01_S006,Candelaria,332,28,72,469,901,873,38.02978235967927,8.24742268041237
2021,20210101_38011_D01_S007,38011_D01_S007,Candelaria,391,36,57,534,1018,982,39.81670061099796,5.8044806517311605
2021,20210101_38011_D01_S008,38011_D01_S008,Candelaria,146,19,53,255,473,454,32.158590308370044,11.674008810572687
2021,20210101_38011_D01_S009,38011_D01_S009,Candelaria,197,9,29,218,453,444,44.369369369369366,6.531531531531532
2021,20210101_38011_D01_S010,38011_D01_S010,Candelaria,140,10,47,296,493,483,28.985507246376812,9.730848861283643
2021,20210101_38011_D01_S011,38011_D01_S011,Candelaria,289,24,40,393,746,722,40.02770083102493,5.54016620498615
2021,20210101_38011_D01_S012,38011_D01_S012,Candelaria,220,33,49,343,645,612,35.947712418300654,8.006535947712418
2021,20210101_38011_D02_S001,38011_D02_S001,Candelaria,262,20,75,368,725,705,37.163120567375884,10.638297872340425
2021,20210101_38011_D02_S002,38011_D02_S002,Candelaria,227,19,55,360,661,642,35.3582554517134,8.566978193146417
2021,20210101_38011_D02_S003,38011_D02_S003,Candelaria,275,24,106,432,837,813,33.82533825338253,13.038130381303812
2021,20210101_38011_D02_S004,38011_D02_S004,Candelaria,146,26,78,363,613,587,24.87223168654174,13.287904599659285
2021,20210101_38011_D02_S005,38011_D02_S005,Candelaria,395,33,28,305,761,728,54.25824175824176,3.8461538461538463
2021,20210101_38012_D01_S001,38012_D01_S001,Fasnia,173,10,90,311,584,574,30.139372822299652,15.679442508710801
2021,20210101_38012_D01_S002,38012_D01_S002,Fasnia,110,14,71,270,465,451,24.390243902439025,15.742793791574279
2021,20210101_38013_D01_S001,38013_D01_S001,Frontera,221,40,96,447,804,764,28.926701570680628,12.565445026178011
2021,20210101_38013_D01_S002,38013_D01_S002,Frontera,183,19,99,411,712,693,26.406926406926406,14.285714285714286
2021,20210101_38014_D01_S001,38014_D01_S001,Fuencaliente de la Palma,99,12,65,201,377,365,27.123287671232877,17.80821917808219
