year,geocode,section_key,municipio,distrito,seccion,renta_bruta_media_hogar,renta_bruta_media_persona,renta_neta_uc_media,renta_neta_uc_mediana,renta_ratio_media_mediana,map_year_renta
2023,20240101_38023_D03_S013,38023_D03_S013,San Cristóbal de La Laguna,3,13,29711.0,10716.0,14206.0,12950.0,1.096988416988417,2024
2023,20240101_38023_D03_S014,38023_D03_S014,San Cristóbal de La Laguna,3,14,30618.0,10515.0,14720.0,14350.0,1.0257839721254356,2024
2023,20240101_38023_D03_S015,38023_D03_S015,San Cristóbal de La Laguna,3,15,27792.0,10754.0,14291.0,13650.0,1.046959706959707,2024
2023,20240101_38023_D03_S016,38023_D03_S016,San Cristóbal de La Laguna,3,16,32146.0,11743.0,15831.0,14350.0,1.103205574912892,2024
2023,20240101_38023_D03_S017,38023_D03_S017,San Cristóbal de La Laguna,3,17,29639.0,11219.0,14757.0,13650.0,1.0810989010989012,2024
2023,20240101_38023_D03_S018,38023_D03_S018,San Cristóbal de La Laguna,3,18,32681.0,11384.0,15429.0,15050.0,1.0251827242524918,2024
2023,20240101_38023_D03_S019,38023_D03_S019,San Cristóbal de La Laguna,3,19,40927.0,16116.0,20001.0,18550.0,1.0782210242587602,2024
2023,20240101_38023_D03_S020,38023_D03_S020,San Cristóbal de La Laguna,3,20,43692.0,15700.0,20418.0,17850.0,1.1438655462184875,2024
2023,20240101_38023_D03_S021,38023_D03_S021,San Cristóbal de La Laguna,3,21,41318.0,14507.0,19037.0,17150.0,1.1100291545189505,2024
2023,20240101_38023_D03_S022,38023_D03_S022,San Cristóbal de La Laguna,3,22,96645.0,31478.0,37530.0,33250.0,1.1287218045112781,2024
2023,20240101_38023_D03_S023,38023_D03_S023,San Cristóbal de La Laguna,3,23,29111.0,10883.0,14644.0,13650.0,1.0728205128205128,2024
2023,20240101_38023_D03_S024,38023_D03_S024,San Cristóbal de La Laguna,3,24,33831.0,12970.0,16633.0,15050.0,1.1051827242524916,2024
2023,20240101_38023_D03_S025,38023_D03_S025,San Cristóbal de La Laguna,3,25,40356.0,14601.0,18650.0,16450.0,1.1337386018237081,2024
2023,20240101_38023_D03_S026,38023_D03_S026,San Cristóbal de La Laguna,3,26,49324.0,18137.0,22726.0,20650.0,1.1005326876513317,2024
2023,20240101_38023_D03_S027,38023_D03_S027,San Cristóbal de La Laguna,3,27,40932.0,16221.0,20008.0,17850.0,1.1208963585434173,2024
2023,20240101_38023_D03_S028,38023_D03_S028,San Cristóbal de La Laguna,3,28,37953.0,14833.0,18890.0,17150.0,1.1014577259475218,2024
2023,20240101_38023_D03_S029,38023_D03_S029,San Cristóbal de La Laguna,3,29,34011.0,12455.0,16353.0,15050.0,1.086578073089701,2024
2023,20240101_38023_D04_S001,38023_D04_S001,San Cristóbal de La Laguna,4,1,62183.0,20808.0,26421.0,22750.0,1.1613626373626373,2024
2023,20240101_38023_D04_S002,38023_D04_S002,San Cristóbal de La Laguna,4,2,43129.0,16253.0,20476.0,18550.0,1.1038274932614556,2024
2023,20240101_38023_D04_S003,38023_D04_S003,San Cristóbal de La Laguna,4,3,51465.0,17293.0,22100.0,19250.0,1.148051948051948,2024
2023,20240101_38023_D04_S004,38023_D04_S004,San Cristóbal de La Laguna,4,4,50983.0,18494.0,23397.0,21350.0,1.0958782201405153,2024
2023,20240101_38023_D04_S005,38023_D04_S005,San Cristóbal de La Laguna,4,5,73515.0,24266.0,29624.0,25550.0,1.1594520547945206,2024
2023,20240101_38023_D04_S006,38023_D04_S006,San Cristóbal de La Laguna,4,6,46818.0,15657.0,20514.0,19250.0,1.0656623376623378,2024
2023,20240101_38023_D04_S007,38023_D04_S007,San Cristóbal de La Laguna,4,7,55988.0,18598.0,23636.0,20650.0,1.1446004842615012,2024
2023,20240101_38023_D04_S008,38023_D04_S008,San Cristóbal de La Laguna,4,8,49429.0,16596.0,21639.0,19950.0,1.0846616541353384,2024
2023,20240101_38023_D05_S001,38023_D05_S001,San Cristóbal de La Laguna,5,1,37079.0,12668.0,17034.0,15750.0,1.0815238095238096,2024
2023,20240101_38023_D05_S002,38023_D05_S002,San Cristóbal de La Laguna,5,2,37236.0,13169.0,17782.0,16450.0,1.0809726443768997,2024
2023,20240101_38023_D05_S003,38023_D05_S003,San Cristóbal de La Laguna,5,3,43532.0,14591.0,19232.0,17850.0,1.077422969187675,2024
2023,20240101_38023_D05_S004,38023_D05_S004,San Cristóbal de La Laguna,5,4,39222.0,13750.0,18299.0,16450.0,1.112401215805471,2024
2023,20240101_38023_D05_S005,38023_D05_S005,San Cristóbal de La Laguna,5,5,41052.0,15591.0,19726.0,18550.0,1.0633962264150942,2024
2023,20240101_38023_D05_S006,38023_D05_S006,San Cristóbal de La Laguna,5,6,45374.0,16500.0,20764.0,18550.0,1.1193530997304582,2024
2023,20240101_38023_D05_S007,38023_D05_S007,San Cristóbal de La Laguna,5,7,39067.0,17481.0,20536.0,17850.0,1.1504761904761904,2024
2023,20240101_38023_D05_S008,38023_D05_S008,San Cristóbal de La Laguna,5,8,35278.0,13042.0,17303.0,15750.0,1.0986031746031746,2024
2023,20240101_38023_D05_S009,38023_D05_S009,San Cristóbal de La Laguna,5,9,37798.0,18483.0,21313.0,19250.0,1.1071688311688312,2024
2023,20240101_38023_D05_S010,38023_D05_S010,San Cristóbal de La Laguna,5,10,40642.0,14470.0,18936.0,17150.0,1.104139941690962,2024
2023,20240101_38023_D05_S011,38023_D05_S011,San Cristóbal de La Laguna,5,11,41889.0,14227.0,19073.0,16450.0,1.159452887537994,2024
2023,20240101_38023_D05_S012,38023_D05_S012,San Cristóbal de La Laguna,5,12,40670.0,13651.0,18318.0,16450.0,1.1135562310030396,2024
2023,20240101_38023_D05_S013,38023_D05_S013,San Cristóbal de La Laguna,5,13,33930.0,14023.0,17791.0,17150.0,1.0373760932944607,2024
2023,20240101_38023_D05_S014,38023_D05_S014,San Cristóbal de La Laguna,5,14,36685.0,14067.0,18047.0,16450.0,1.0970820668693009,2024
2023,20240101_38023_D05_S015,38023_D05_S015,San Cristóbal de La Laguna,5,15,41486.0,18187.0,21153.0,18550.0,1.140323450134771,2024
2023,20240101_38023_D06_S001,38023_D06_S001,San Cristóbal de La Laguna,6,1,50486.0,16039.0,21199.0,19950.0,1.0626065162907268,2024
2023,20240101_38023_D06_S002,38023_D06_S002,San Cristóbal de La Laguna,6,2,78126.0,24197.0,30314.0,28350.0,1.0692768959435626,2024
2023,20240101_38023_D06_S003,38023_D06_S003,San Cristóbal de La Laguna,6,3,44332.0,16318.0,21016.0,19250.0,1.0917402597402597,2024
2023,20240101_38023_D06_S004,38023_D06_S004,San Cristóbal de La Laguna,6,4,40005.0,14886.0,19260.0,17150.0,1.1230320699708454,2024
2023,20240101_38024_D01_S001,38024_D01_S001,Los Llanos de Aridane,1,1,45979.0,16261.0,22149.0,17850.0,1.2408403361344538,2024
2023,20240101_38024_D01_S002,38024_D01_S002,Los Llanos de Aridane,1,2,39653.0,14406.0,19750.0,16450.0,1.2006079027355623,2024
2023,20240101_38024_D01_S003,38024_D01_S003,Los Llanos de Aridane,1,3,38531.0,13504.0,18941.0,15750.0,1.2026031746031747,2024
2023,20240101_38024_D01_S004,38024_D01_S004,Los Llanos de Aridane,1,4,38961.0,14218.0,19518.0,15050.0,1.2968770764119602,2024
2023,20240101_38024_D01_S005,38024_D01_S005,Los Llanos de Aridane,1,5,48550.0,17612.0,23961.0,19950.0,1.2010526315789474,2024
2023,20240101_38024_D01_S006,38024_D01_S006,Los Llanos de Aridane,1,6,42236.0,15112.0,20944.0,15750.0,1.3297777777777777,2024
2023,20240101_38024_D01_S007,38024_D01_S007,Los Llanos de Aridane,1,7,34564.0,12585.0,17633.0,15750.0,1.1195555555555556,2024
2023,20240101_38024_D01_S008,38024_D01_S008,Los Llanos de Aridane,1,8,43014.0,15287.0,21138.0,17150.0,1.232536443148688,2024
2023,20240101_38024_D02_S001,38024_D02_S001,Los Llanos de Aridane,2,1,38937.0,14197.0,19600.0,16450.0,1.1914893617021276,2024
2023,20240101_38024_D02_S002,38024_D02_S002,Los Llanos de Aridane,2,2,37040.0,13046.0,18215.0,15750.0,1.1565079365079365,2024
2023,20240101_38024_D03_S001,38024_D03_S001,Los Llanos de Aridane,3,1,37505.0,13288.0,18759.0,16450.0,1.1403647416413374,2024
2023,20240101_38024_D03_S002,38024_D03_S002,Los Llanos de Aridane,3,2,34573.0,14440.0,19266.0,15750.0,1.2232380952380952,2024
2023,20240101_38024_D03_S003,38024_D03_S003,Los Llanos de Aridane,3,3,36717.0,14182.0,19596.0,16450.0,1.1912462006079028,2024
2023,20240101_38025_D01_S001,38025_D01_S001,La Matanza de Acentejo,1,1,40912.0,13007.0,17836.0,16450.0,1.0842553191489361,2024
2023,20240101_38025_D01_S002,38025_D01_S002,La Matanza de Acentejo,1,2,40482.0,13538.0,18315.0,16450.0,1.1133738601823708,2024
2023,20240101_38025_D01_S003,38025_D01_S003,La Matanza de Acentejo,1,3,40070.0,14963.0,19259.0,17150.0,1.1229737609329447,2024
2023,20240101_38025_D01_S004,38025_D01_S004,La Matanza de Acentejo,1,4,43279.0,16475.0,20022.0,17150.0,1.1674635568513119,2024
2023,20240101_38025_D01_S005,38025_D01_S005,La Matanza de Acentejo,1,5,37112.0,14300.0,18318.0,16450.0,1.1135562310030396,2024
2023,20240101_38026_D01_S001,38026_D01_S001,La Orotava,1,1,50456.0,19384.0,23758.0,18550.0,1.280754716981132,2024
2023,20240101_38026_D01_S002,38026_D01_S002,La Orotava,1,2,54358.0,18245.0,23150.0,21350.0,1.0843091334894615,2024
2023,20240101_38026_D01_S004,38026_D01_S004,La Orotava,1,4,42427.0,15513.0,19839.0,17850.0,1.1114285714285714,2024
2023,20240101_38026_D02_S001,38026_D02_S001,La Orotava,2,1,37190.0,14442.0,17996.0,16450.0,1.0939817629179331,2024
2023,20240101_38026_D02_S002,38026_D02_S002,La Orotava,2,2,34831.0,12546.0,16972.0,15750.0,1.0775873015873016,2024
2023,20240101_38026_D02_S003,38026_D02_S003,La Orotava,2,3,40553.0,13761.0,18263.0,17150.0,1.0648979591836734,2024
2023,20240101_38026_D02_S004,38026_D02_S004,La Orotava,2,4,36028.0,13978.0,18240.0,17150.0,1.0635568513119533,2024
2023,20240101_38026_D03_S001,38026_D03_S001,La Orotava,3,1,35587.0,12338.0,17060.0,16450.0,1.0370820668693008,2024
2023,20240101_38026_D03_S002,38026_D03_S002,La Orotava,3,2,40970.0,14291.0,18618.0,15750.0,1.182095238095238,2024
2023,20240101_38026_D03_S003,38026_D03_S003,La Orotava,3,3,54104.0,19794.0,24320.0,20650.0,1.17772397094431,2024
2023,20240101_38026_D03_S004,38026_D03_S004,La Orotava,3,4,39150.0,14164.0,18540.0,17150.0,1.0810495626822156,2024
2023,20240101_38026_D03_S005,38026_D03_S005,La Orotava,3,5,34858.0,12357.0,16791.0,16450.0,1.0207294832826748,2024
2023,20240101_38026_D03_S006,38026_D03_S006,La Orotava,3,6,43559.0,15712.0,20304.0,17850.0,1.1374789915966386,2024
2023,20240101_38026_D03_S007,38026_D03_S007,La Orotava,3,7,37498.0,13619.0,18190.0,17150.0,1.0606413994169097,2024
2023,20240101_38026_D04_S001,38026_D04_S001,La Orotava,4,1,52375.0,19205.0,22975.0,18550.0,1.238544474393531,2024
2023,20240101_38026_D04_S002,38026_D04_S002,La Orotava,4,2,45882.0,15329.0,20157.0,18550.0,1.0866307277628033,2024
2023,20240101_38026_D04_S003,38026_D04_S003,La Orotava,4,3,54999.0,19497.0,24000.0,19250.0,1.2467532467532467,2024
2023,20240101_38026_D04_S004,38026_D04_S004,La Orotava,4,4,34243.0,11622.0,15935.0,14350.0,1.1104529616724739,2024
2023,20240101_38026_D04_S005,38026_D04_S005,La Orotava,4,5,50307.0,18213.0,22437.0,19250.0,1.1655584415584415,2024
2023,20240101_38026_D05_S001,38026_D05_S001,La Orotava,5,1,35958.0,12732.0,17199.0,15750.0,1.092,2024
2023,20240101_38026_D05_S002,38026_D05_S002,La Orotava,5,2,37937.0,12913.0,17334.0,16450.0,1.0537386018237083,2024
2023,20240101_38026_D05_S003,38026_D05_S003,La Orotava,5,3,35304.0,12447.0,16817.0,15750.0,1.0677460317460317,2024
2023,20240101_38026_D05_S004,38026_D05_S004,La Orotava,5,4,26726.0,10008.0,13835.0,12950.0,1.0683397683397684,2024
2023,20240101_38026_D05_S005,38026_D05_S005,La Orotava,5,5,35829.0,12820.0,17452.0,16450.0,1.0609118541033435,2024
2023,20240101_38026_D06_S001,38026_D06_S001,La Orotava,6,1,32870.0,11072.0,15306.0,14350.0,1.0666202090592334,2024
2023,20240101_38026_D06_S002,38026_D06_S002,La Orotava,6,2,32312.0,11106.0,15297.0,14350.0,1.065993031358885,2024
2023,20240101_38026_D06_S003,38026_D06_S003,La Orotava,6,3,31737.0,11399.0,15446.0,14350.0,1.076376306620209,2024
2023,20240101_38026_D06_S004,38026_D06_S004,La Orotava,6,4,36612.0,10866.0,15678.0,15050.0,1.0417275747508306,2024
2023,20240101_38027_D01_S001,38027_D01_S001,El Paso,1,1,42672.0,14435.0,20337.0,17850.0,1.139327731092437,2024
2023,20240101_38027_D02_S001,38027_D02_S001,El Paso,2,1,42464.0,14785.0,20717.0,17150.0,1.20798833819242,2024
2023,20240101_38027_D03_S001,38027_D03_S001,El Paso,3,1,50073.0,18051.0,24477.0,17850.0,1.3712605042016808,2024
2023,20240101_38027_D03_S002,38027_D03_S002,El Paso,3,2,44636.0,16652.0,22435.0,17850.0,1.2568627450980392,2024
2023,20240101_38027_D04_S001,38027_D04_S001,El Paso,4,1,38404.0,13835.0,19347.0,17150.0,1.1281049562682215,2024
2023,20240101_38028_D01_S001,38028_D01_S001,Puerto de La Cruz,1,1,30505.0,15309.0,17817.0,15050.0,1.1838538205980067,2024
2023,20240101_38028_D01_S002,38028_D01_S002,Puerto de La Cruz,1,2,28873.0,14852.0,16860.0,13650.0,1.2351648351648352,2024
2023,20240101_38028_D01_S003,38028_D01_S003,Puerto de La Cruz,1,3,47614.0,23617.0,25697.0,19950.0,1.2880701754385966,2024
2023,20240101_38028_D01_S004,38028_D01_S004,Puerto de La Cruz,1,4,53002.0,22948.0,26431.0,22050.0,1.1986848072562357,2024
2023,20240101_38028_D02_S001,38028_D02_S001,Puerto de La Cruz,2,1,36155.0,18365.0,20932.0,17150.0,1.220524781341108,2024
2023,20240101_38028_D02_S002,38028_D02_S002,Puerto de La Cruz,2,2,34228.0,16838.0,19827.0,15750.0,1.258857142857143,2024
2023,20240101_38028_D02_S003,38028_D02_S003,Puerto de La Cruz,2,3,45953.0,20530.0,23840.0,19250.0,1.2384415584415585,2024
2023,20240101_38028_D02_S004,38028_D02_S004,Puerto de La Cruz,2,4,43403.0,17722.0,21453.0,17850.0,1.2018487394957984,2024
2023,20240101_38028_D02_S005,38028_D02_S005,Puerto de La Cruz,2,5,46186.0,16121.0,20691.0,17150.0,1.206472303206997,2024
2023,20240101_38028_D03_S001,38028_D03_S001,Puerto de La Cruz,3,1,36204.0,15967.0,19125.0,17150.0,1.1151603498542273,2024
2023,20240101_38028_D03_S002,38028_D03_S002,Puerto de La Cruz,3,2,32872.0,14950.0,18080.0,15750.0,1.147936507936508,2024
2023,20240101_38028_D03_S003,38028_D03_S003,Puerto de La Cruz,3,3,29676.0,12948.0,16373.0,15750.0,1.0395555555555556,2024
2023,20240101_38028_D03_S004,38028_D03_S004,Puerto de La Cruz,3,4,32792.0,14942.0,18049.0,15750.0,1.1459682539682539,2024
2023,20240101_38028_D03_S005,38028_D03_S005,Puerto de La Cruz,3,5,34331.0,13794.0,17620.0,17150.0,1.027405247813411,2024
2023,20240101_38028_D03_S006,38028_D03_S006,Puerto de La Cruz,3,6,31010.0,14385.0,17710.0,15750.0,1.1244444444444444,2024
2023,20240101_38028_D04_S001,38028_D04_S001,Puerto de La Cruz,4,1,32990.0,11751.0,15990.0,15750.0,1.0152380952380953,2024
2023,20240101_38028_D04_S002,38028_D04_S002,Puerto de La Cruz,4,2,33482.0,11561.0,15833.0,14350.0,1.1033449477351915,2024
2023,20240101_38028_D04_S003,38028_D04_S003,Puerto de La Cruz,4,3,36813.0,12527.0,16935.0,15050.0,1.125249169435216,2024
2023,20240101_38028_D04_S004,38028_D04_S004,Puerto de La Cruz,4,4,44449.0,18441.0,21433.0,17850.0,1.2007282913165267,2024
2023,20240101_38028_D04_S005,38028_D04_S005,Puerto de La Cruz,4,5,31357.0,10740.0,15034.0,14350.0,1.047665505226481,2024
2023,20240101_38029_D01_S001,38029_D01_S001,Puntagorda,1,1,32686.0,11849.0,16419.0,13650.0,1.2028571428571428,2024
2023,20240101_38029_D01_S002,38029_D01_S002,Puntagorda,1,2,35066.0,11978.0,16693.0,14350.0,1.1632752613240418,2024
2023,20240101_38030_D01_S001,38030_D01_S001,Puntallana,1,1,42331.0,15114.0,20811.0,18550.0,1.1218867924528302,2024
2023,20240101_38030_D01_S002,38030_D01_S002,Puntallana,1,2,42804.0,14998.0,21069.0,17850.0,1.1803361344537815,2024
2023,20240101_38031_D01_S001,38031_D01_S001,Los Realejos,1,1,38311.0,14298.0,18777.0,16450.0,1.1414589665653496,2024
2023,20240101_38031_D01_S002,38031_D01_S002,Los Realejos,1,2,42775.0,14950.0,19380.0,17150.0,1.1300291545189505,2024
2023,20240101_38031_D01_S003,38031_D01_S003,Los Realejos,1,3,38293.0,14185.0,18348.0,17150.0,1.0698542274052478,2024
2023,20240101_38031_D01_S004,38031_D01_S004,Los Realejos,1,4,34600.0,13782.0,17402.0,15750.0,1.1048888888888888,2024
2023,20240101_38031_D01_S005,38031_D01_S005,Los Realejos,1,5,36031.0,12511.0,16847.0,15750.0,1.0696507936507937,2024
2023,20240101_38031_D01_S006,38031_D01_S006,Los Realejos,1,6,36702.0,14582.0,18361.0,16450.0,1.1161702127659574,2024
2023,20240101_38031_D01_S007,38031_D01_S007,Los Realejos,1,7,35561.0,11675.0,16380.0,15750.0,1.04,2024
2023,20240101_38031_D01_S008,38031_D01_S008,Los Realejos,1,8,38725.0,13897.0,18139.0,17150.0,1.057667638483965,2024
2023,20240101_38031_D02_S001,38031_D02_S001,Los Realejos,2,1,39036.0,14230.0,18577.0,16450.0,1.1293009118541033,2024
2023,20240101_38031_D02_S002,38031_D02_S002,Los Realejos,2,2,39515.0,12851.0,17723.0,16450.0,1.077386018237082,2024
2023,20240101_38031_D02_S003,38031_D02_S003,Los Realejos,2,3,35673.0,11618.0,16165.0,15050.0,1.0740863787375414,2024
2023,20240101_38031_D03_S001,38031_D03_S001,Los Realejos,3,1,35856.0,12516.0,16865.0,15750.0,1.0707936507936509,2024
2023,20240101_38031_D03_S002,38031_D03_S002,Los Realejos,3,2,40886.0,13695.0,18419.0,16450.0,1.119696048632219,2024
2023,20240101_38031_D03_S003,38031_D03_S003,Los Realejos,3,3,32820.0,11380.0,15712.0,15050.0,1.043986710963455,2024
2023,20240101_38031_D03_S004,38031_D03_S004,Los Realejos,3,4,42538.0,14941.0,19439.0,17150.0,1.133469387755102,2024
2023,20240101_38031_D03_S005,38031_D03_S005,Los Realejos,3,5,36314.0,12614.0,17214.0,16450.0,1.0464437689969606,2024
2023,20240101_38031_D04_S001,38031_D04_S001,Los Realejos,4,1,34492.0,14576.0,18223.0,16450.0,1.1077811550151975,2024
2023,20240101_38031_D04_S002,38031_D04_S002,Los Realejos,4,2,43137.0,17348.0,20802.0,17850.0,1.1653781512605041,2024
2023,20240101_38031_D04_S003,38031_D04_S003,Los Realejos,4,3,49127.0,19604.0,23604.0,19950.0,1.1831578947368422,2024
2023,20240101_38031_D04_S004,38031_D04_S004,Los Realejos,4,4,33955.0,14045.0,17645.0,15750.0,1.1203174603174604,2024
2023,20240101_38031_D05_S001,38031_D05_S001,Los Realejos,5,1,37785.0,11055.0,16071.0,15750.0,1.0203809523809524,2024
2023,20240101_38031_D05_S002,38031_D05_S002,Los Realejos,5,2,35381.0,11417.0,16359.0,15750.0,1.0386666666666666,2024
2023,20240101_38031_D05_S003,38031_D05_S003,Los Realejos,5,3,37129.0,11439.0,16396.0,15750.0,1.041015873015873,2024
2023,20240101_38031_D06_S001,38031_D06_S001,Los Realejos,6,1,37679.0,10765.0,15735.0,14350.0,1.0965156794425086,2024
2023,20240101_38031_D06_S002,38031_D06_S002,Los Realejos,6,2,38348.0,10894.0,16004.0,15050.0,1.063388704318937,2024
2023,20240101_38032_D01_S001,38032_D01_S001,El Rosario,1,1,50162.0,16898.0,21813.0,18550.0,1.1759029649595687,2024
2023,20240101_38032_D01_S002,38032_D01_S002,El Rosario,1,2,44033.0,14830.0,19788.0,18550.0,1.0667385444743935,2024
2023,20240101_38032_D01_S003,38032_D01_S003,El Rosario,1,3,50570.0,16875.0,21599.0,19250.0,1.122025974025974,2024
2023,20240101_38032_D01_S004,38032_D01_S004,El Rosario,1,4,54473.0,24582.0,27540.0,23450.0,1.174413646055437,2024
2023,20240101_38032_D01_S005,38032_D01_S005,El Rosario,1,5,40970.0,14347.0,19002.0,17850.0,1.0645378151260505,2024
2023,20240101_38032_D01_S006,38032_D01_S006,El Rosario,1,6,66922.0,27818.0,31586.0,28350.0,1.1141446208112875,2024
2023,20240101_38032_D01_S007,38032_D01_S007,El Rosario,1,7,47912.0,15356.0,20607.0,19250.0,1.0704935064935064,2024
2023,20240101_38032_D01_S008,38032_D01_S008,El Rosario,1,8,68821.0,23986.0,28845.0,26250.0,1.0988571428571428,2024
2023,20240101_38032_D01_S009,38032_D01_S009,El Rosario,1,9,52012.0,16198.0,21644.0,20650.0,1.048135593220339,2024
2023,20240101_38032_D01_S010,38032_D01_S010,El Rosario,1,10,48348.0,15980.0,20717.0,18550.0,1.1168194070080864,2024
2023,20240101_38032_D01_S011,38032_D01_S011,El Rosario,1,11,71310.0,26641.0,31277.0,26950.0,1.160556586270872,2024
2023,20240101_38032_D01_S012,38032_D01_S012,El Rosario,1,12,86230.0,34122.0,38085.0,30450.0,1.2507389162561577,2024
2023,20240101_38032_D01_S013,38032_D01_S013,El Rosario,1,13,67798.0,24190.0,29066.0,26250.0,1.1072761904761905,2024
2023,20240101_38033_D01_S001,38033_D01_S001,San Andrés y Sauces,1,1,40870.0,14781.0,20527.0,16450.0,1.2478419452887537,2024
2023,20240101_38033_D01_S002,38033_D01_S002,San Andrés y Sauces,1,2,40445.0,15586.0,21094.0,17150.0,1.2299708454810496,2024
2023,20240101_38033_D01_S003,38033_D01_S003,San Andrés y Sauces,1,3,43450.0,15806.0,22379.0,17850.0,1.2537254901960784,2024
2023,20240101_38033_D02_S001,38033_D02_S001,San Andrés y Sauces,2,1,41523.0,15304.0,21130.0,18550.0,1.1390835579514824,2024
2023,20240101_38034_D01_S001,38034_D01_S001,San Juan de la Rambla,1,1,44193.0,16729.0,21338.0,18550.0,1.1502964959568733,2024
2023,20240101_38034_D01_S002,38034_D01_S002,San Juan de la Rambla,1,2,35221.0,12564.0,17162.0,16450.0,1.0432826747720365,2024
2023,20240101_38034_D01_S003,38034_D01_S003,San Juan de la Rambla,1,3,32498.0,11451.0,15613.0,15750.0,0.9913015873015874,2024
2023,20240101_38034_D01_S004,38034_D01_S004,San Juan de la Rambla,1,4,31061.0,12031.0,15961.0,15050.0,1.060531561461794,2024
2023,20240101_38035_D01_S001,38035_D01_S001,San Miguel de Abona,1,1,47731.0,16243.0,21056.0,18550.0,1.1350943396226416,2024
2023,20240101_38035_D01_S002,38035_D01_S002,San Miguel de Abona,1,2,41221.0,13947.0,18825.0,17150.0,1.097667638483965,2024
2023,20240101_38035_D01_S003,38035_D01_S003,San Miguel de Abona,1,3,45158.0,15136.0,19960.0,17850.0,1.1182072829131653,2024
2023,20240101_38035_D01_S004,38035_D01_S004,San Miguel de Abona,1,4,33149.0,12921.0,16122.0,14350.0,1.1234843205574914,2024
2023,20240101_38035_D01_S005,38035_D01_S005,San Miguel de Abona,1,5,42017.0,13611.0,18580.0,17150.0,1.0833819241982507,2024
2023,20240101_38035_D01_S006,38035_D01_S006,San Miguel de Abona,1,6,34327.0,12313.0,16472.0,15750.0,1.0458412698412698,2024
2023,20240101_38035_D01_S007,38035_D01_S007,San Miguel de Abona,1,7,44709.0,14485.0,19127.0,17850.0,1.0715406162464987,2024
2023,20240101_38035_D01_S008,38035_D01_S008,San Miguel de Abona,1,8,45865.0,15618.0,19994.0,17850.0,1.1201120448179271,2024
2023,20240101_38035_D01_S009,38035_D01_S009,San Miguel de Abona,1,9,33406.0,11904.0,15912.0,15050.0,1.0572757475083057,2024
2023,20240101_38036_D01_S001,38036_D01_S001,San Sebastián de La Gomera,1,1,53375.0,20731.0,24897.0,21350.0,1.166135831381733,2024
2023,20240101_38036_D01_S002,38036_D01_S002,San Sebastián de La Gomera,1,2,42269.0,16565.0,21152.0,19250.0,1.098805194805195,2024
2023,20240101_38036_D01_S003,38036_D01_S003,San Sebastián de La Gomera,1,3,47021.0,17499.0,22170.0,19250.0,1.1516883116883117,2024
2023,20240101_38036_D01_S005,38036_D01_S005,San Sebastián de La Gomera,1,5,47917.0,17459.0,22168.0,19950.0,1.1111779448621555,2024
2023,20240101_38036_D01_S006,38036_D01_S006,San Sebastián de La Gomera,1,6,46130.0,17811.0,22165.0,19950.0,1.1110275689223057,2024
2023,20240101_38036_D01_S007,38036_D01_S007,San Sebastián de La Gomera,1,7,42609.0,14708.0,19583.0,18550.0,1.0556873315363882,2024
2023,20240101_38036_D01_S008,38036_D01_S008,San Sebastián de La Gomera,1,8,48717.0,18317.0,22779.0,19950.0,1.1418045112781956,2024
2023,20240101_38037_D01_S001,38037_D01_S001,Santa Cruz de La Palma,1,1,51583.0,20666.0,26372.0,21350.0,1.2352224824355973,2024
2023,20240101_38037_D01_S002,38037_D01_S002,Santa Cruz de La Palma,1,2,36997.0,14063.0,19116.0,17150.0,1.1146355685131195,2024
2023,20240101_38037_D01_S003,38037_D01_S003,Santa Cruz de La Palma,1,3,47801.0,18195.0,23895.0,20650.0,1.1571428571428573,2024
2023,20240101_38037_D02_S001,38037_D02_S001,Santa Cruz de La Palma,2,1,56771.0,22390.0,28405.0,22750.0,1.2485714285714287,2024
2023,20240101_38037_D02_S002,38037_D02_S002,Santa Cruz de La Palma,2,2,47821.0,17513.0,23402.0,19250.0,1.2156883116883117,2024
2023,20240101_38037_D02_S003,38037_D02_S003,Santa Cruz de La Palma,2,3,50398.0,18128.0,24505.0,20650.0,1.186682808716707,2024
2023,20240101_38037_D02_S005,38037_D02_S005,Santa Cruz de La Palma,2,5,35576.0,13655.0,18614.0,17150.0,1.0853644314868804,2024
2023,20240101_38037_D03_S001,38037_D03_S001,Santa Cruz de La Palma,3,1,53641.0,19209.0,26105.0,22750.0,1.1474725274725275,2024
2023,20240101_38037_D03_S002,38037_D03_S002,Santa Cruz de La Palma,3,2,45322.0,16672.0,22436.0,18550.0,1.2094878706199461,2024
2023,20240101_38037_D03_S003,38037_D03_S003,Santa Cruz de La Palma,3,3,36713.0,13505.0,18761.0,16450.0,1.1404863221884498,2024
2023,20240101_38037_D03_S004,38037_D03_S004,Santa Cruz de La Palma,3,4,46228.0,16502.0,22555.0,19250.0,1.1716883116883117,2024
2023,20240101_38037_D03_S005,38037_D03_S005,Santa Cruz de La Palma,3,5,42418.0,14016.0,19892.0,18550.0,1.0723450134770889,2024
2023,20240101_38038_D01_S001,38038_D01_S001,Santa Cruz de Tenerife,1,1,85024.0,32147.0,36231.0,31150.0,1.1631139646869983,2024
2023,20240101_38038_D01_S002,38038_D01_S002,Santa Cruz de Tenerife,1,2,50706.0,18810.0,22467.0,19250.0,1.1671168831168832,2024
2023,20240101_38038_D01_S003,38038_D01_S003,Santa Cruz de Tenerife,1,3,53973.0,22329.0,26086.0,23450.0,1.112409381663113,2024
